"f_target","b1","design","rho_target","a1","a2","b2","c1","c2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","f_achieved","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.2,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.8,0.2,0,0,0,1,0.32,0.08,0.4,0.8,0.12,0.2,0.419330574241665,0.0328576851322738,1,0.327959796334437,0.0351162646388445,1,0.228472147801415,0.035047016946486,1,0.442594672269699,0.0358306445338361,1,-0.0580023226214299,0.0357828093629256,0.375,0.354332785121091,0.0375388343877575,1,0.231787218668931,0.0350367851080098,1,-0.0690372095635899,0.035079478142377,0.51,0.0338135333357376,0.0360463463596835,0.0347891793681652,0.0370598662732263,0.0351247779475496,0.0386276723823016,0.0346872495788849,0.0345482279176244,0.119330574241665,0.0279597963344375,0.142594672269699,0.054332785121091,"sim","classical","norm",NA,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.533333333333333,0.133333333333333,0,0,0,1,0.32,0.08,0.4,0.8,0.18,0.2,0.479094891109366,0.0325351213636475,1,0.437295700656166,0.0353755659385574,1,0.104566780580763,0.035450744492332,0.839,0.579748761259144,0.0403588933252177,1,-0.167858813448874,0.040396265841218,0.984,0.537303331731199,0.0440003695305923,1,0.0852323294274549,0.0355882525681774,0.677,-0.153874999512231,0.0407233498659431,0.964,0.0333338562014893,0.036410548251295,0.0366963890365759,0.0407991545527516,0.0396932134880306,0.0450159345576334,0.0370277394653815,0.0401376506913103,0.179094891109366,0.137295700656166,0.279748761259144,0.237303331731199,"sim","classical","norm",NA,1000,1000,314
0.2,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.8,0.2,0,0,0,1,0.48,0.12,0.6,0.8,0.18,0.2,0.480894602803542,0.0325489512894992,1,0.358256553809286,0.0401828438653343,1,0.204357571015747,0.0401801140023553,0.999,0.581089461987732,0.0403697746419756,1,-0.166947820360311,0.0403627663871929,0.987,0.451025840866123,0.05060508125603,1,0.173574741195242,0.041315957168728,0.993,-0.123815295759766,0.0413245525815343,0.848,0.0312331516541778,0.0391138267943838,0.0402255133842763,0.0386446757548758,0.0396645472900679,0.049235197700961,0.0414351900111722,0.0405255992397371,0.180894602803542,0.058256553809286,0.281089461987732,0.151025840866123,"sim","classical","norm",NA,1000,1000,314
0.25,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.375,0.125,0,0,0,1,0.15,0.05,0.2,0.75,0.12,0.25,0.420057707086924,0.0328241503957432,1,0.401572424516153,0.0333903984097471,1,0.0923436881130714,0.0333890848110102,0.795,0.442558418483315,0.0357873719992005,1,-0.0561135424313275,0.0357319824966257,0.348,0.425539305314487,0.0361568773140076,1,0.0952408124870863,0.0333997027886941,0.821,-0.061225227087704,0.0356502308207087,0.403,0.0325101120627652,0.0334491569046745,0.0325206360302833,0.0356969913677652,0.0343761001562463,0.0364849836531611,0.032493421299848,0.0342865718788401,0.120057707086924,0.101572424516154,0.142558418483315,0.125539305314487,"sim","classical","norm",NA,1000,1000,314
0.25,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.25,0.0833333333333333,0,0,0,1,0.15,0.05,0.2,0.75,0.18,0.25,0.480127947371389,0.0325324352415801,1,0.472221233574517,0.0332040468323669,1,0.039588111047725,0.033204114843304,0.213,0.581208091731574,0.0403554338011293,1,-0.168279094882146,0.0403455000489233,0.982,0.573427807941336,0.0410949525184321,1,0.0332598061011222,0.0329759518025082,0.163,-0.166379704862538,0.0403884073653144,0.98,0.0334649770989248,0.0343373076356385,0.0326213791037128,0.0411612451861285,0.0407112902910034,0.0422127103814407,0.0324194907479191,0.0407838828441051,0.180127947371389,0.172221233574517,0.281208091731574,0.273427807941336,"sim","classical","norm",NA,1000,1000,314
0.25,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.75,0.25,0,0,0,1,0.3,0.1,0.4,0.75,0.12,0.25,0.420144552267565,0.0328160545749492,1,0.336606429899905,0.0351953555388733,1,0.209059523699943,0.0352047846273463,1,0.443060903851276,0.0357722006828558,1,-0.0572850174664252,0.0357955060819831,0.348,0.365443783543837,0.0373130691108484,1,0.217744426851934,0.0353363273804235,1,-0.0807972045312829,0.0353563969614244,0.63,0.0336017914011154,0.0348914575886631,0.035054363281803,0.0360715565513767,0.0369824871469262,0.0367565722619715,0.0351598460597017,0.0363244884327213,0.120144552267565,0.0366064298999047,0.143060903851276,0.0654437835438367,"sim","classical","norm",NA,1000,1000,314
0.25,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.5,0.166666666666667,0,0,0,1,0.3,0.1,0.4,0.75,0.18,0.25,0.477442747046955,0.0325168199518792,1,0.439806147184741,0.0353639802684201,1,0.0942883597682752,0.0353997203228614,0.773,0.577553999550295,0.040372792532441,1,-0.166478700540978,0.0403567494247172,0.985,0.539844188566531,0.0435605170072256,1,0.0804577101301365,0.0353348955936142,0.626,-0.157175848423335,0.0404807356755405,0.973,0.033378465280381,0.0359913813119151,0.0346793583704522,0.0397787079259853,0.0391974648464315,0.0428469312628044,0.0345482298343522,0.0393316856786077,0.177442747046955,0.139806147184741,0.277553999550295,0.239844188566531,"sim","classical","norm",NA,1000,1000,314
0.25,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.75,0.25,0,0,0,1,0.45,0.15,0.6,0.75,0.18,0.25,0.480538515052565,0.0324960904494374,1,0.371486529679457,0.0402624074176442,1,0.181727576142932,0.0403192254006912,0.997,0.581819269222586,0.0402931795644021,1,-0.169109975378476,0.0403590031931874,0.991,0.471260703838852,0.0492005820171407,1,0.157195744755655,0.0407053705581551,0.967,-0.142029253322734,0.0406902881518307,0.944,0.0322461444901617,0.0404596166955027,0.0391606013485493,0.0401703307466588,0.0399512302466361,0.0493028909404798,0.0395694767700183,0.0401111094136662,0.180538515052565,0.0714865296794575,0.281819269222586,0.171260703838852,"sim","classical","norm",NA,1000,1000,314
0.3,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.35,0.15,0,0,0,1,0.14,0.06,0.2,0.7,0.12,0.3,0.41906321745825,0.0328360499508494,1,0.40194224759233,0.033421977144814,1,0.085616255108587,0.0334219906601429,0.723,0.441770838038476,0.0357831977286234,1,-0.0569016450063985,0.035827969316651,0.343,0.42670380088483,0.0361085758065866,1,0.0902373383047167,0.0334844787642672,0.768,-0.0643826336584618,0.0358234775866695,0.432,0.0325053045896674,0.0330376670157675,0.0328534402367749,0.0356107269084364,0.0361408733423469,0.0358253504065765,0.0330783595263677,0.0361826214496113,0.11906321745825,0.10194224759233,0.141770838038476,0.12670380088483,"sim","classical","norm",NA,1000,1000,314
0.3,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.233333333333333,0.1,0,0,0,1,0.14,0.06,0.2,0.7,0.18,0.3,0.480747606376499,0.0325314021541386,1,0.473701347471702,0.033201203937402,1,0.0353141168479654,0.0331803522114666,0.18,0.582061052330082,0.0403336124103501,1,-0.168783567591709,0.0403425660425384,0.986,0.575105171601467,0.0409738364699958,1,0.0318393746840222,0.0329231573255945,0.159,-0.167778543039678,0.0403568875621437,0.983,0.0335145229851628,0.0338474311048573,0.0328381415232377,0.040435491138583,0.0402101740022238,0.0408645639279506,0.0325690785814246,0.0402807549769925,0.180747606376499,0.173701347471702,0.282061052330082,0.275105171601467,"sim","classical","norm",NA,1000,1000,314
