"f_target","b1","design","rho_target","a1","a2","b2","c1","c2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","f_achieved","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_N_fit2","se_N_fit2","power_N_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_N_fit4","se_N_fit4","power_N_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_N_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_N_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.6,0.3,"D2_varyA1Rho",0.2,0.2,0.2,0.3,0.4,0.6,0,0,0,1,0.08,0.12,0.2,0.4,0.06,0.6,0.363662675094804,0.0335295631764133,1,0.339761633164673,0.0340990375616431,1,0.113628104343233,0.0336297639434236,0.905,0.366595623377275,0.0342841491334667,1,-0.0135121710683251,0.0335138037645546,0.067,0.350162360609955,0.0341451319473746,1,0.187982269392764,0.0415664025247388,0.986,-0.123172116782817,0.0411302901631976,0.823,0.0345810540732394,0.0343548569163873,0.0364251097448474,0.0354783874764432,0.0343310365939707,0.0348442113349567,0.0504950662747975,0.0451078046017008,0.0636626750948044,0.0397616331646731,0.0665956233772746,0.0501623606099545,"sim","classical","t",3,1000,1000,314
0.6,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.2,0.3,0,0,0,1,0.08,0.12,0.2,0.4,0.12,0.6,0.423422346585766,0.0326963062928764,1,0.415188431615242,0.0334285526499872,0.999,0.040648974168743,0.03373674473399,0.227,0.447897143168264,0.0357969246230863,0.999,-0.058081225602612,0.0352733241792613,0.385,0.44219243928344,0.0359328945162451,0.999,0.0582299895498287,0.0347962874339424,0.393,-0.0732057709917388,0.03638928789931,0.525,0.0369394151430144,0.0372315704793873,0.0349172133389928,0.0435806978883446,0.0372060191169633,0.0431654600915278,0.03663562355142,0.038242542033436,0.123422346585766,0.115188431615242,0.147897143168264,0.14219243928344,"sim","classical","t",3,1000,1000,314
0.6,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.133333333333333,0.2,0,0,0,1,0.08,0.12,0.2,0.4,0.18,0.6,0.482772549549363,0.0321674103849674,1,0.482344069085631,0.0328998566544443,1,0.00217213474596736,0.0335980865976515,0.055,0.587646903500129,0.0400016791173894,1,-0.172098782973368,0.0398086299800295,0.98,0.58548805298028,0.040250064505305,1,0.0171350862839029,0.0334791072502314,0.0980000000000001,-0.174251318319087,0.0400358763362399,0.982,0.0353913650477976,0.0365368088188636,0.0355412686322069,0.0485144996871082,0.0426351232637106,0.0487151010202628,0.0357989089403103,0.0427317155315372,0.182772549549363,0.182344069085631,0.287646903500129,0.28548805298028,"sim","classical","t",3,1000,1000,314
0.6,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.4,0.6,0,0,0,1,0.16,0.24,0.4,0.4,0.12,0.6,0.425290151805065,0.0329236571278178,1,0.389804806639631,0.036072229995204,1,0.086234573289821,0.0358718747747325,0.671,0.451010280553327,0.0360401556048348,1,-0.0610782833990926,0.0354560925801417,0.416,0.418111465188839,0.0367573921293401,1,0.165441822437316,0.0420283487442288,0.962,-0.146994661213301,0.0414387487425705,0.937,0.037272914037016,0.0398240960600861,0.0369034258262091,0.0426297063246048,0.0358178679206603,0.0420338426125485,0.0477057165166145,0.043051207701019,0.125290151805065,0.089804806639631,0.151010280553327,0.118111465188839,"sim","classical","t",3,1000,1000,314
0.6,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.266666666666667,0.4,0,0,0,1,0.16,0.24,0.4,0.4,0.18,0.6,0.48151558404047,0.0319772956724015,1,0.477368343495951,0.0351255596021762,1,0.0106019134621094,0.0357413123075434,0.0669999999999999,0.58557049901975,0.0398210924469594,1,-0.170760369594423,0.0396948671715669,0.982,0.573751334159068,0.0408844687341959,1,0.0466056677507758,0.0363122640513691,0.244,-0.182280303038419,0.040689139943007,0.986,0.0335371446766017,0.037529168143129,0.0374578832304187,0.0469527478582233,0.0425224607947498,0.0480353264632875,0.0385689917930852,0.0428607648142475,0.18151558404047,0.177368343495951,0.28557049901975,0.273751334159068,"sim","classical","t",3,1000,1000,314
0.6,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.4,0.6,0,0,0,1,0.24,0.36,0.6,0.4,0.18,0.6,0.482192553184466,0.032493013707604,1,0.471693403344302,0.0409572402999465,1,0.0180669126306514,0.0411534024487491,0.0820000000000001,0.58608639927634,0.0404065646812456,1,-0.170716316034377,0.0402445808833746,0.979,0.549395614582119,0.0436736230624484,1,0.0977862990432142,0.0440345777853517,0.591,-0.207328057037524,0.0434121100740302,0.993,0.0358378999181735,0.0451487233599288,0.0428449082032529,0.0498119252542247,0.0422326672305574,0.0525745084682657,0.0494009725759089,0.0438129619032521,0.182192553184466,0.171693403344302,0.28608639927634,0.249395614582119,"sim","classical","t",3,1000,1000,314
0.65,0.3,"D2_varyA1Rho",0.2,0.2,0.2,0.3,0.35,0.65,0,0,0,1,0.07,0.13,0.2,0.35,0.06,0.65,0.364658441632772,0.0333899082094184,1,0.344274076871554,0.0340164015242513,1,0.0970733534594356,0.0335283377062969,0.847,0.367760931010701,0.0341509292288562,1,-0.0140287040611078,0.0334415540878743,0.055,0.35390662742709,0.0340401655281777,1,0.181557852258966,0.0436013104441135,0.981,-0.129275208269611,0.0432345911195118,0.841,0.0363225630002634,0.0364273722608507,0.0324565265650081,0.0376773990630865,0.0324343970766588,0.0370218030999515,0.050016028192724,0.0460099932202668,0.0646584416327721,0.0442740768715544,0.0677609310107013,0.0539066274270898,"sim","classical","t",3,1000,1000,314
0.65,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.175,0.325,0,0,0,1,0.07,0.13,0.2,0.35,0.12,0.65,0.423547581055384,0.032725215250739,1,0.4177158955741,0.0334700847767154,1,0.029052682349869,0.0336509683689828,0.142,0.448568018411051,0.0358360314414904,1,-0.0592431375307839,0.0353135134955026,0.399,0.444477998452979,0.0359478928008434,1,0.048765407280889,0.0350076969570812,0.271,-0.0734912565249463,0.0367564902574894,0.515,0.0348593332388411,0.0353209776828515,0.0344485118362481,0.0399196846339049,0.038340621139772,0.0398167683431385,0.0356487832373261,0.0392975606321402,0.123547581055384,0.1177158955741,0.148568018411051,0.144477998452979,"sim","classical","t",3,1000,1000,314
0.65,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.116666666666667,0.216666666666667,0,0,0,1,0.07,0.13,0.2,0.35,0.18,0.65,0.481300004593183,0.0318544873244032,1,0.481565300379094,0.0325773639428578,1,-0.00119041063168891,0.0334124123962674,0.0520000000000001,0.583858825856026,0.039610824064217,1,-0.168732887853182,0.0395705236525344,0.975,0.58200831000091,0.0397981656338873,1,0.0170065388391068,0.0333999193780099,0.0760000000000001,-0.171323053320889,0.0399123481512027,0.975,0.0353734400692789,0.0358772162846154,0.0335554188082054,0.0491955910995369,0.0428782233500846,0.0491561027135609,0.0338407492583983,0.0432348707014126,0.181300004593183,0.181565300379094,0.283858825856026,0.28200831000091,"sim","classical","t",3,1000,1000,314
0.65,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.35,0.65,0,0,0,1,0.14,0.26,0.4,0.35,0.12,0.65,0.42253900393901,0.0325880653975992,1,0.395071874344965,0.0357514637699174,1,0.0675421645428088,0.0355918086145937,0.48,0.447768491077488,0.0356681359825315,1,-0.060077674108003,0.03530251968993,0.407,0.420201309280023,0.0362888317021101,1,0.158532002330629,0.043794475993706,0.931,-0.152199820237079,0.0433552942774629,0.933,0.0354252346475233,0.0381594826064808,0.0373573751691923,0.0416494737184579,0.0367701747778574,0.0408579501913746,0.0508036731410905,0.0455636294977165,0.12253900393901,0.0950718743449652,0.147768491077488,0.120201309280023,"sim","classical","t",3,1000,1000,314
0.65,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.233333333333333,0.433333333333333,0,0,0,1,0.14,0.26,0.4,0.35,0.18,0.65,0.481072685597898,0.0320869060234668,1,0.48282880504115,0.0352451471007027,1,-0.00390149851081392,0.0358640334438839,0.066,0.585087312911483,0.0398983018875333,1,-0.170894667493525,0.0397360655057315,0.98,0.576231852495256,0.0407422459710191,1,0.0403071240686535,0.0369144246155195,0.193,-0.183067374748167,0.0412560695257396,0.983,0.0340927039255169,0.0386931667036148,0.0376336865281414,0.0476577819801123,0.0418754089666174,0.0489858856941634,0.0392933883609079,0.0425407870021456,0.181072685597898,0.18282880504115,0.285087312911483,0.276231852495256,"sim","classical","t",3,1000,1000,314
0.65,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.35,0.65,0,0,0,1,0.21,0.39,0.6,0.35,0.18,0.65,0.482380408922468,0.0325039242336988,1,0.48687491608755,0.041115018928392,0.999,-0.00679604867935257,0.0414037924339558,0.063,0.588134147130026,0.0404000064201741,1,-0.173830404137888,0.0402233907650211,0.969,0.556618203984229,0.0432166573349176,0.999,0.0950015420398507,0.0461597444238826,0.536,-0.21661795745937,0.0452197129832714,0.99,0.0338385310764929,0.0480055780771882,0.0474232820574536,0.0490431921313114,0.0462956715600311,0.0539713752643544,0.0524712440237925,0.0482121851393366,0.182380408922468,0.18687491608755,0.288134147130026,0.256618203984229,"sim","classical","t",3,1000,1000,314
0.7,0.3,"D2_varyA1Rho",0.2,0.2,0.2,0.3,0.3,0.7,0,0,0,1,0.06,0.14,0.2,0.3,0.06,0.7,0.364951912497724,0.033454925516484,1,0.347504821690763,0.034135678358717,1,0.0820491041399767,0.0334741049089432,0.695,0.367887493097485,0.0342102840715665,1,-0.0136645135111206,0.0333343586431419,0.071,0.355701428046887,0.0341248379680443,1,0.178635748064293,0.0464127498005922,0.947,-0.136340847338686,0.0459965114350604,0.826,0.0358313736644046,0.0361202992502439,0.0357389265018239,0.03697928443326,0.0340686714659407,0.0364007451464387,0.0561374375738843,0.0512452370816147,0.0649519124977235,0.0475048216907628,0.0678874930974845,0.0557014280468868,"sim","classical","t",3,1000,1000,314
0.7,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.15,0.35,0,0,0,1,0.06,0.14,0.2,0.3,0.12,0.7,0.424106498707405,0.0330453383288521,1,0.419692932732416,0.0337996833581603,1,0.0218343300715657,0.033883558507285,0.0900000000000001,0.44930843850513,0.036201370820398,1,-0.0593291108116644,0.0355410661462902,0.392,0.446173387494974,0.0362877238510904,1,0.0434844074694081,0.0355873485634764,0.227,-0.0733603225917872,0.0373464264609699,0.516,0.0361705337443668,0.0369666158472812,0.0341787846255675,0.0424437547347234,0.0372371621736498,0.0422798969252484,0.0366829423691403,0.0392059534702689,0.124106498707405,0.119692932732416,0.14930843850513,0.146173387494974,"sim","classical","t",3,1000,1000,314
0.7,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.1,0.233333333333333,0,0,0,1,0.06,0.14,0.2,0.3,0.18,0.7,0.481031012429716,0.0320699682647506,1,0.482430226959734,0.0328016369960214,1,-0.00681719455240569,0.0335369880375504,0.0600000000000001,0.586431754812097,0.0399004495131453,1,-0.172923522098538,0.0397138156817612,0.984,0.585011682808796,0.0400493472824424,1,0.0148760094519727,0.0336099858138185,0.0680000000000001,-0.175546828977885,0.0401707235060929,0.987,0.0342503197039773,0.0353098935973503,0.0337124706272712,0.0474143452097138,0.0416238030798658,0.0476678918467578,0.0337594704876196,0.0418088641967001,0.181031012429716,0.182430226959734,0.286431754812097,0.285011682808796,"sim","classical","t",3,1000,1000,314
0.7,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.3,0.7,0,0,0,1,0.12,0.28,0.4,0.3,0.12,0.7,0.426018193098174,0.0329145024959781,1,0.406585953307921,0.0361252173940413,1,0.0480125369320697,0.0360055399482208,0.266,0.451653623855388,0.0360120262179162,1,-0.0607992060094168,0.0355678664679567,0.401,0.428773534901861,0.0365389558729456,1,0.153242601719592,0.0471865199587792,0.886,-0.158805884662112,0.046556274249005,0.935,0.037491803788534,0.0410320672058111,0.0375823494225464,0.0433424403607863,0.0360271333044276,0.0429011261635794,0.0540394581076416,0.0485162450088556,0.126018193098174,0.106585953307921,0.151653623855388,0.128773534901861,"sim","classical","t",3,1000,1000,314
0.7,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.2,0.466666666666667,0,0,0,1,0.12,0.28,0.4,0.3,0.18,0.7,0.47967179362053,0.0321441005807638,1,0.48613002566879,0.0352794953109142,1,-0.0156787311922812,0.0359349810471787,0.0680000000000001,0.584414435182181,0.03995574663015,1,-0.172029227831097,0.0398240932006944,0.982,0.577571739778997,0.0405950642348162,1,0.0366523968410588,0.0375619282523824,0.157,-0.185044411221149,0.0419830124738706,0.986,0.0347382136327627,0.038163719072952,0.0358098983294978,0.0486025672834286,0.0430903986698572,0.0490913046888274,0.0378177832373972,0.044428078896401,0.17967179362053,0.18613002566879,0.284414435182181,0.277571739778997,"sim","classical","t",3,1000,1000,314
0.7,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.3,0.7,0,0,0,1,0.18,0.42,0.6,0.3,0.18,0.7,0.484561561976433,0.0323683873415525,1,0.504460223705895,0.0409181065941588,1,-0.032005438263183,0.04084060372204,0.116,0.589847498951723,0.0403418761011617,1,-0.171823731546505,0.0400235543121583,0.978,0.565025565882069,0.0426413110928518,1,0.0865780721566349,0.0479846108697416,0.439,-0.217620087815569,0.0473753198115976,0.985,0.0336455208129966,0.0435286322601488,0.0416802062051417,0.0461726234375317,0.0434544259206738,0.0480750887190046,0.0493942772146927,0.0496835738864931,0.184561561976433,0.204460223705896,0.289847498951723,0.265025565882069,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_varyA1Rho",0.2,0.2,0.2,0.3,0.25,0.75,0,0,0,1,0.05,0.15,0.2,0.25,0.06,0.75,0.362063281038347,0.0333915772142352,1,0.348758201511851,0.0341084406652859,1,0.0624112503739799,0.0334569007874347,0.498,0.365336399560274,0.0341560318351609,1,-0.0151155403897973,0.0333222590479121,0.0699999999999999,0.355938797702018,0.0340942789027005,1,0.167973149030493,0.0501600157921721,0.902,-0.139144374106687,0.0497553422304686,0.787,0.0362720874120619,0.0374519397091938,0.0386184699210533,0.0373753798761458,0.0328915085988666,0.0375461496353152,0.0661689618467936,0.0564051534956299,0.0620632810383466,0.0487582015118506,0.0653363995602736,0.0559387977020182,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.125,0.375,0,0,0,1,0.05,0.15,0.2,0.25,0.12,0.75,0.424024411718734,0.0331217501090163,1,0.421441352945571,0.0339006916560838,1,0.012913722471445,0.0343137609283259,0.062,0.449579344691561,0.0362638085076332,1,-0.0603943311924246,0.0356945815537632,0.411,0.44730339319631,0.036335353077943,1,0.0368734153740389,0.0364383050040603,0.154,-0.0733252866853278,0.0379309361595853,0.495,0.0381264534197332,0.0389931990906168,0.0338700351257969,0.0444700008381525,0.0371172241631852,0.0443763381753241,0.0367270400721366,0.0396742503666466,0.124024411718734,0.121441352945571,0.149579344691561,0.14730339319631,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.0833333333333333,0.25,0,0,0,1,0.05,0.15,0.2,0.25,0.18,0.75,0.4821672365884,0.0322932015118862,1,0.484534956839284,0.0330280013781494,1,-0.0115928465813855,0.0336686942386398,0.0660000000000001,0.586680843153891,0.0401664606716105,1,-0.171495363950476,0.039984936181027,0.975,0.585627064886598,0.0402812636077106,1,0.0127629296341945,0.0338630019961003,0.067,-0.174042887984623,0.0405793279231967,0.98,0.0348734848052499,0.0359430004500997,0.0339700766366479,0.049064720350308,0.044061591707335,0.0492162409465425,0.0341538218684926,0.0444928280147488,0.1821672365884,0.184534956839284,0.286680843153891,0.285627064886598,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.25,0.75,0,0,0,1,0.1,0.3,0.4,0.25,0.12,0.75,0.425090666585832,0.032817100997815,1,0.412561521202066,0.0360103111253049,1,0.0310639877843055,0.0356109277102528,0.14,0.449831257026415,0.0359183507960655,1,-0.0585976232203267,0.0353559564457424,0.387,0.431500282172365,0.0363370944472431,1,0.147336867403024,0.0503116153643827,0.834,-0.161822860288344,0.049888172549628,0.893,0.0366923965384023,0.0395960980536797,0.0360853870527492,0.0427376035527793,0.0360016445753732,0.0418047842614106,0.0551473263923359,0.0518805052446224,0.125090666585832,0.112561521202066,0.149831257026415,0.131500282172365,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.166666666666667,0.5,0,0,0,1,0.1,0.3,0.4,0.25,0.18,0.75,0.480673923985619,0.0325320200300821,1,0.492365015790051,0.0357206494919038,0.999,-0.0287575203271499,0.0363044813949715,0.14,0.585971971988903,0.0404540749162779,0.999,-0.172947307456674,0.0402506113738171,0.982,0.58090058712282,0.0409332516133339,0.999,0.0317876609226495,0.0386678143631567,0.129,-0.185871369065537,0.0432151605079893,0.983,0.0349323837308078,0.0392003511424021,0.0385040339682082,0.0487354740618143,0.0438662850258773,0.0492763252038752,0.0403759111679333,0.0460254804072253,0.180673923985619,0.192365015790051,0.285971971988903,0.28090058712282,"sim","classical","t",3,1000,1000,314
0.75,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.25,0.75,0,0,0,1,0.15,0.45,0.6,0.25,0.18,0.75,0.481364922116139,0.0320819073442015,1,0.515078288451298,0.0404723669805423,1,-0.054684601596767,0.0405972785131726,0.297,0.586602084576653,0.0399069773115262,1,-0.172394578763878,0.0397003081833954,0.982,0.566217596464345,0.0417359994465944,1,0.0859099235390938,0.0511622961375117,0.407,-0.22452611790777,0.0503671859659922,0.987,0.0347478630557075,0.0455749612241792,0.0445743673649295,0.0487450861717067,0.0430687291728689,0.0502194419307536,0.0547995030416782,0.0503406888721526,0.181364922116139,0.215078288451298,0.286602084576653,0.266217596464345,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_varyA1Rho",0.2,0.2,0.2,0.3,0.2,0.8,0,0,0,1,0.04,0.16,0.2,0.2,0.06,0.8,0.36189233784981,0.0330548868038394,1,0.351358982024739,0.0337883584456649,1,0.0500309261691934,0.0331859931738983,0.341,0.364824063317147,0.0338129496685991,1,-0.0134315745134234,0.0329467194999738,0.0829999999999999,0.357281068163237,0.0337596944051735,1,0.17057436881431,0.0551847550319432,0.855,-0.14838037347904,0.0546450399465057,0.769,0.0346324271810035,0.0347096688623416,0.0335755368504718,0.035252002771394,0.0332296097657876,0.0346726599902781,0.0613787192953362,0.0589225541439814,0.0618923378498095,0.0513589820247385,0.0648240633171473,0.0572810681632373,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.1,0.4,0,0,0,1,0.04,0.16,0.2,0.2,0.12,0.8,0.423576410657049,0.0328230269686453,1,0.422303322313866,0.0335587382225034,1,0.00684748168856023,0.0336880443621245,0.0699999999999999,0.448332180112875,0.035903601774852,1,-0.0591083132125265,0.0354671933027391,0.386,0.446792342760112,0.0359484006363489,1,0.0310981292718206,0.0361372227716775,0.153,-0.070851599404334,0.0380516795373619,0.474,0.0357049250500848,0.0369925131302423,0.0366559376869766,0.0417902851176928,0.0359048456694876,0.0418648269241675,0.040136853734032,0.0386734690261856,0.123576410657049,0.122303322313866,0.148332180112875,0.146792342760112,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.0666666666666667,0.266666666666667,0,0,0,1,0.04,0.16,0.2,0.2,0.18,0.8,0.481634060210319,0.0325504453460878,1,0.48551719536323,0.0332974148391751,1,-0.0185113808461881,0.0339149565730426,0.074,0.586643139080898,0.0405227759146029,1,-0.17208612334269,0.0402772558138324,0.978,0.58618104830231,0.0406050628968511,1,0.00936511256611473,0.0342664456905722,0.06,-0.17435598064212,0.0410542322014405,0.977,0.0350533538120283,0.0358316100309252,0.0336326190117027,0.0476851509661975,0.0430623215567355,0.0476755304220825,0.0343273696853433,0.044062897729954,0.181634060210319,0.18551719536323,0.286643139080898,0.28618104830231,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.2,0.8,0,0,0,1,0.08,0.32,0.4,0.2,0.12,0.8,0.425936199486749,0.0329275305847658,1,0.421465469614939,0.0361392713104872,1,0.0116164280099465,0.0356982474856811,0.0520000000000002,0.451499755318638,0.0360379602461189,1,-0.060610841106284,0.0354162921076505,0.405,0.437083786523884,0.0363733584251958,1,0.143513825491817,0.0556084989382143,0.723,-0.169562502965847,0.0551209714486555,0.857,0.0365848492616793,0.0402424837922439,0.0360826683792646,0.0421998900824758,0.0358487339545556,0.0415417941311157,0.0589248029556551,0.0563615603023795,0.125936199486749,0.121465469614939,0.151499755318638,0.137083786523884,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.133333333333333,0.533333333333333,0,0,0,1,0.08,0.32,0.4,0.2,0.18,0.8,0.480075386892205,0.0321129721908697,1,0.497144402429098,0.0352538128970737,1,-0.041629378562401,0.0359285810127766,0.219,0.583830299699276,0.0399601203257491,1,-0.170342339484596,0.0398353667434888,0.983,0.5807793023189,0.0402874049373731,1,0.0253497823516134,0.0391277586272425,0.096,-0.182007274491166,0.0437043916069754,0.987,0.034651017470724,0.038283167455647,0.0360834697755301,0.0470136972005555,0.0414587371426051,0.0473390548474391,0.0387627523044726,0.044359357172069,0.180075386892205,0.197144402429098,0.283830299699276,0.2807793023189,"sim","classical","t",3,1000,1000,314
0.8,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.2,0.8,0,0,0,1,0.12,0.48,0.6,0.2,0.18,0.8,0.48335755651073,0.0323099911217497,1,0.532854332535015,0.0406848863820706,1,-0.0807749261480756,0.0408236165681666,0.506,0.588992113832078,0.0401888446976728,1,-0.173215834498919,0.0400022324940201,0.981,0.573811170473649,0.0416105915111095,1,0.0804649861416758,0.0565214490839281,0.303,-0.228366861419602,0.0556945342567954,0.978,0.0341719312820445,0.0459805944529309,0.0442793480135067,0.0476663269564644,0.0432216371510858,0.0490836257605817,0.0599970056494016,0.057413670618621,0.18335755651073,0.232854332535015,0.288992113832078,0.273811170473649,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_varyA1Rho",0.2,0.2,0.2,0.3,0.15,0.85,0,0,0,1,0.03,0.17,0.2,0.15,0.06,0.85,0.364179340574196,0.0338061802847147,0.999,0.356610494799268,0.0345684491284411,0.999,0.0356849726763579,0.0337675968204316,0.197,0.366853739413096,0.0345893027622684,0.999,-0.0122106816777964,0.0336767265388325,0.068,0.361421848316639,0.0345506933482092,0.999,0.16713977260711,0.063998898522741,0.75,-0.153311060177108,0.0636730816918749,0.683,0.0340216723157057,0.0343355928446289,0.0337725191078642,0.0348244766443887,0.0341640788694278,0.0344849004870907,0.0688206280715717,0.0681167281567263,0.0641793405741963,0.0566104947992677,0.0668537394130961,0.0614218483166387,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.075,0.425,0,0,0,1,0.03,0.17,0.2,0.15,0.12,0.85,0.424717607765799,0.0332312092501711,1,0.425494326259234,0.0339911764028954,0.999,-0.00325525571917421,0.0340249449938082,0.0420000000000001,0.450257896181261,0.0363700658693218,1,-0.0606790096124929,0.0357504647300805,0.411,0.449429925026732,0.0364102463468719,1,0.0228286657345557,0.0369911654249426,0.085,-0.0700508283909434,0.0388740109036229,0.443,0.0362331513738027,0.0371844615217205,0.0340476889681895,0.0421954554338087,0.0365891977924078,0.0422611739756817,0.0370940624180529,0.0396245963883031,0.124717607765799,0.125494326259234,0.150257896181261,0.149429925026732,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.05,0.283333333333333,0,0,0,1,0.03,0.17,0.2,0.15,0.18,0.85,0.48223676767943,0.0319785265920171,1,0.486567596103347,0.0326956528010016,1,-0.0210857008708011,0.033296041053644,0.079,0.585767016400244,0.0397510442958236,1,-0.170376775187668,0.0396410186054287,0.976,0.585340579680353,0.0398038563347283,1,0.00954720807178039,0.0337997211755401,0.054,-0.172780465042927,0.0405922363747025,0.978,0.0348118869830908,0.0361057895441073,0.033809685358576,0.0480553124144782,0.0424601093670555,0.0482224445787924,0.0337813814829712,0.0431340181540689,0.18223676767943,0.186567596103347,0.285767016400244,0.285340579680353,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.15,0.85,0,0,0,1,0.06,0.34,0.4,0.15,0.12,0.85,0.42324777566773,0.0326538150406014,1,0.426756909762251,0.0357961645325711,1,-0.00754721305494118,0.0353986872017129,0.063,0.449406480605125,0.0357119772225215,1,-0.0624490285654391,0.0351863647163945,0.444,0.439001301385242,0.0359469204644695,1,0.14110170634477,0.0628250872363092,0.615,-0.178143587528033,0.0624140665458209,0.823,0.0373461715140505,0.0413585557246825,0.036956545012886,0.0423650769573884,0.0362132890740197,0.0421181309264385,0.0696192591800557,0.066223803656052,0.12324777566773,0.126756909762251,0.149406480605125,0.139001301385242,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.1,0.566666666666667,0,0,0,1,0.06,0.34,0.4,0.15,0.18,0.85,0.482164838416195,0.0322082074956446,1,0.50393337345774,0.0352775839425757,1,-0.0533921369316824,0.0357562505937824,0.346,0.586317744546342,0.040036470828593,1,-0.171225162325545,0.0399266337318473,0.98,0.584501049415734,0.0402321953825289,1,0.0199754859917932,0.0399158111330357,0.0749999999999999,-0.181456619454946,0.0448736553231478,0.977,0.0343661226078395,0.0389724184545878,0.0385345458809781,0.0493544925168369,0.0425567610078146,0.0496522694481196,0.0408194573726975,0.0449882369332786,0.182164838416195,0.20393337345774,0.286317744546342,0.284501049415734,"sim","classical","t",3,1000,1000,314
0.85,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.15,0.85,0,0,0,1,0.0899999999999999,0.51,0.6,0.15,0.18,0.85,0.482026914124036,0.0321994993596601,1,0.544800371398684,0.0404401266197088,1,-0.102642270084931,0.0404759883545527,0.717,0.586506731918648,0.0400401965036156,1,-0.171372654527606,0.0398227703172765,0.981,0.575356041299534,0.0410667961937647,1,0.0788810288304041,0.0637387855584051,0.231,-0.231753557809835,0.0629721478553813,0.959,0.0341936291898031,0.0474328302418771,0.0437829808724592,0.0474208048496884,0.0422524729763359,0.0486733874560496,0.0651021065314654,0.0624326682771607,0.182026914124036,0.244800371398684,0.286506731918648,0.275356041299534,"sim","classical","t",3,1000,1000,314
