"a1","c1","b1","b2","a2","c2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","design","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.75,0.5,0.5,0.3,0,0,0,0,0,1,0.375,0,0.375,1,0.375,"NoV",0.673739215082759,0.0333317291655945,1,0.626318410935042,0.0357362841040977,1,0.126916204725751,0.0357510678140111,0.941,0.673744766079645,0.0333478172921281,1,0.000420255364818966,0.0333419627234709,0.063,0.626339036094843,0.0357533942692286,1,0.126885725190306,0.0357684330606869,0.94,0.000645566732566375,0.0331493407634201,0.069,0.0318711285219642,0.0351083807026204,0.0368276501424999,0.0318796472110683,0.0345973201440748,0.0351538191555974,0.0368100470029669,0.0342669863060873,0.373739215082759,0.326318410935042,0.373744766079645,0.326339036094843,"sim","classical","norm",NA,1000,1000,314
0.75,0.7,0.5,0.3,0,0,0,0,0,1,0.525,0,0.525,1,0.375,"NoV",0.674315743784741,0.0334006607272458,1,0.563380527585228,0.0386706309262709,1,0.211498600764953,0.0386752824669044,1,0.674265766253142,0.0334176847513857,1,-0.00227546124838601,0.0333688519291562,0.056,0.563350644896708,0.0386905887458774,1,0.211463367644266,0.0386961865273677,1,-0.00205850961570282,0.0328969062214424,0.0509999999999999,0.0339930569330927,0.0390669633926577,0.0392678177191334,0.0339831478750407,0.0337830574528451,0.0390645739022412,0.039262601335381,0.0331116066819218,0.374315743784741,0.263380527585229,0.374265766253143,0.263350644896708,"sim","classical","norm",NA,1000,1000,314
0.75,0.9,0.5,0.3,0,0,0,0,0,1,0.675,0,0.675,1,0.375,"NoV",0.676228881534395,0.0333580725096389,1,0.431905127926518,0.0438032999265617,1,0.361328037349257,0.0437788509203195,1,0.676215049311228,0.0333755445983891,1,-0.000104319970484703,0.0333701317929339,0.0420000000000001,0.431865539727525,0.043825048620846,1,0.361376485096596,0.0438004423094856,1,0.000276340924829306,0.03229962429317,0.042,0.0332619186204845,0.0443313903017672,0.0450068726440351,0.0333382978197845,0.0328106298510515,0.0443761778364452,0.0449850372322581,0.0320314840592359,0.376228881534395,0.131905127926518,0.376215049311228,0.131865539727525,"sim","classical","norm",NA,1000,1000,314
0.8,0.1,0.5,0.3,0,0,0,0,0,1,0.08,0,0.08,1,0.4,"NoV",0.7014173624482,0.033042824769665,1,0.700028922157204,0.0331586702423278,1,0.0177449935857496,0.0331858897696176,0.072,0.701384721100493,0.0330574833118777,1,-0.00129123525106387,0.0330654973624823,0.047,0.70000146760828,0.0331732978621967,1,0.017712843056392,0.0332018908142135,0.073,-0.00119772796300939,0.0330771874121326,0.049,0.0336155859906918,0.0336988312717962,0.0327671215395611,0.0336277015609375,0.0331251469208202,0.0337155139805159,0.0327465900882178,0.0330840575178456,0.4014173624482,0.400028922157204,0.401384721100493,0.40000146760828,"sim","classical","norm",NA,1000,1000,314
0.8,0.3,0.5,0.3,0,0,0,0,0,1,0.24,0,0.24,1,0.4,"NoV",0.699553018657766,0.0330749399539406,1,0.686029116865167,0.0340287712822336,1,0.0564643604709422,0.033980948396579,0.397,0.699565998244199,0.0330896336996694,1,0.00047503165409222,0.0330126380142051,0.068,0.686042802022966,0.0340442577530812,1,0.0564487797785444,0.0339963117138381,0.394,0.000448539217458837,0.0329838293189062,0.0680000000000001,0.0325091359097565,0.033348381361609,0.0337708370551527,0.0325257963351704,0.0349136767707836,0.0333690826993418,0.0337379613816377,0.0348212757915126,0.399553018657766,0.386029116865167,0.399565998244199,0.386042802022966,"sim","classical","norm",NA,1000,1000,314
0.8,0.5,0.5,0.3,0,0,0,0,0,1,0.4,0,0.4,1,0.4,"NoV",0.699913315941457,0.0330704925404433,1,0.656714004379647,0.0359161536672592,1,0.108388136556085,0.0359414166859654,0.855,0.699931203742647,0.0330874809373154,1,-0.000463998881962643,0.0331018230482146,0.053,0.656727050488748,0.0359351886946036,1,0.108392721961982,0.0359610641864435,0.851,-0.000535597056567828,0.0329709461853091,0.057,0.032899590208772,0.0351221939181929,0.0348736656168868,0.0328641707134677,0.0331060092581898,0.0350960605506933,0.0349486894452153,0.0330246808748971,0.399913315941457,0.356714004379647,0.399931203742647,0.356727050488748,"sim","classical","norm",NA,1000,1000,314
0.8,0.7,0.5,0.3,0,0,0,0,0,1,0.56,0,0.56,1,0.4,"NoV",0.699107443057587,0.0330755959656185,1,0.595491165885949,0.0394831329361915,1,0.185278681687954,0.0394717448809449,0.996,0.69909578153748,0.0330913674889617,1,0.000161020757950071,0.0331071958842295,0.056,0.595529051344061,0.0395023234506339,1,0.185189175342453,0.0394903577777728,0.997,-2.36417549458781e-05,0.0327647627722368,0.054,0.0331375677246408,0.0389959848634733,0.0382110650352906,0.0331963932526076,0.0337615260563615,0.0390210267410916,0.0382254925629682,0.0331119033461979,0.399107443057587,0.295491165885949,0.399095781537481,0.295529051344061,"sim","classical","norm",NA,1000,1000,314
0.8,0.9,0.5,0.3,0,0,0,0,0,1,0.72,0,0.72,1,0.4,"NoV",0.699582874144902,0.0330032868565264,1,0.456790400829306,0.0463838127570216,1,0.337429132552392,0.0464308516436294,1,0.699556536749354,0.0330192717805282,1,0.000265576716604494,0.0330073901265816,0.0569999999999999,0.456835460431148,0.0464066927101251,1,0.337339471538184,0.0464549138129366,1,6.89679112338858e-05,0.0321836274810378,0.054,0.0324489998929108,0.0461519644550365,0.0457696089270844,0.0324648321913904,0.0332796990883109,0.0461146904489124,0.0457224258549436,0.0319443430025973,0.399582874144902,0.156790400829306,0.399556536749354,0.156835460431148,"sim","classical","norm",NA,1000,1000,314
0.85,0.1,0.5,0.3,0,0,0,0,0,1,0.085,0,0.085,1,0.425,"NoV",0.724941494909532,0.0327290059928873,1,0.7236943986876,0.032864225848892,1,0.0144163719280761,0.0328318922103063,0.0729999999999999,0.724981405009621,0.0327454875260718,1,9.98456646536084e-05,0.0327247705060705,0.057,0.723736850860018,0.0328808573051715,1,0.0143994905861326,0.0328489689416834,0.071,0.000112370607459031,0.0327378583644891,0.057,0.0326844432562305,0.0328557880781038,0.0332512729807306,0.0327207848692455,0.0325043423843119,0.0329017770314373,0.0332522607745766,0.0324991645025252,0.424941494909532,0.4236943986876,0.424981405009621,0.423736850860018,"sim","classical","norm",NA,1000,1000,314
0.85,0.3,0.5,0.3,0,0,0,0,0,1,0.255,0,0.255,1,0.425,"NoV",0.725072341208925,0.0326639686199642,1,0.714056023027337,0.0337591607066786,1,0.0434062239854777,0.0337970683682457,0.233,0.725103273562463,0.0326803845308679,1,-0.000578238411065408,0.0327053948014679,0.0400000000000001,0.714077058369898,0.0337761306794287,1,0.0434465203554292,0.0338148638454657,0.238,-0.000604444386824942,0.0326956370737849,0.0400000000000001,0.0331857029925123,0.0346611425997132,0.0334297287606677,0.0332094581908796,0.0324238747064722,0.034677614018535,0.0333969247800965,0.0324061103163465,0.425072341208925,0.414056023027337,0.425103273562463,0.414077058369898,"sim","classical","norm",NA,1000,1000,314
0.85,0.5,0.5,0.3,0,0,0,0,0,1,0.425,0,0.425,1,0.425,"NoV",0.726634529072387,0.0327305194790049,1,0.690013355484028,0.0360840804135876,1,0.0860173112737997,0.0360530554188472,0.671,0.726608659887064,0.0327464988120936,1,-0.000719488536463914,0.0327037609814457,0.045,0.689988458909216,0.0361022196847805,1,0.0860104776900651,0.0360725754332052,0.672,-0.000668592510111193,0.0326277374524494,0.0440000000000001,0.0334129603778581,0.0364918837922351,0.0358548977897807,0.0334097358778604,0.0315437798645261,0.0364833355917393,0.0359200992508682,0.0314845946337865,0.426634529072387,0.390013355484028,0.426608659887064,0.389988458909216,"sim","classical","norm",NA,1000,1000,314
0.85,0.7,0.5,0.3,0,0,0,0,0,1,0.595,0,0.595,1,0.425,"NoV",0.724565780628232,0.0327578891013963,1,0.634465644557957,0.0405025498486865,1,0.151169564104575,0.0404405694013762,0.958,0.724613169232476,0.0327753183695454,1,-0.000372104755863545,0.0327358719526144,0.047,0.634521681041958,0.0405235272380234,1,0.151158547033356,0.0404611189119803,0.958,-0.000540359376604906,0.0325243549272091,0.045,0.0316372619042295,0.0400422341220436,0.0413679373891745,0.031653142106991,0.0328048328160768,0.0400656157459928,0.0414113949762577,0.032563056889214,0.424565780628232,0.334465644557957,0.424613169232476,0.334521681041958,"sim","classical","norm",NA,1000,1000,314
0.85,0.9,0.5,0.3,0,0,0,0,0,1,0.765,0,0.765,1,0.425,"NoV",0.726275101971074,0.0327483795243164,1,0.494964309122352,0.0500067698178031,1,0.302311280032725,0.0500240165506834,1,0.726257691612803,0.0327648870697856,1,-0.000524903471021312,0.0327616938979596,0.065,0.494944904191554,0.0500342475988012,1,0.302300987114446,0.0500505358380471,1,-0.000270588488059551,0.0321941624521033,0.0580000000000001,0.033108564774582,0.0507689006935753,0.0515254547362226,0.0331439314868614,0.0327457762795949,0.0507929087907481,0.0515306509523898,0.0321288843888214,0.426275101971074,0.194964309122352,0.426257691612803,0.194944904191554,"sim","classical","norm",NA,1000,1000,314
0.9,0.1,0.5,0.3,0,0,0,0,0,1,0.09,0,0.09,1,0.45,"NoV",0.749887487140065,0.0324069526275755,1,0.748909607029337,0.0325546980196686,1,0.0100256160377545,0.0326080617949442,0.063,0.749931252009184,0.0324223722208433,1,-0.000360198041739114,0.0324007967085412,0.056,0.748955445241927,0.0325702980549854,1,0.0100228588919283,0.0326232452553674,0.063,-0.000362613403774117,0.03241569761093,0.053,0.032428345475992,0.0324883736986425,0.0324675331959848,0.0324510337964698,0.0334377001562541,0.0325137994756662,0.0325142543965203,0.0334805508356264,0.449887487140065,0.448909607029337,0.449931252009184,0.448955445241927,"sim","classical","norm",NA,1000,1000,314
0.9,0.3,0.5,0.3,0,0,0,0,0,1,0.27,0,0.27,1,0.45,"NoV",0.75057402931006,0.0323427496205267,1,0.742849689936171,0.0335846740328429,1,0.0286467001539613,0.033601144942767,0.151,0.750584826977477,0.0323587823262011,1,-0.000902153732402699,0.0323782116614275,0.054,0.742859671550394,0.0336019185191933,1,0.0286447527936038,0.0336170833114507,0.149,-0.00087604319338559,0.0323810687407035,0.055,0.0324031085939059,0.0336189178713021,0.0343114360106947,0.0323918426620794,0.0323484285775513,0.0336023103911739,0.0343369717069427,0.032363232034712,0.45057402931006,0.442849689936171,0.450584826977477,0.442859671550394,"sim","classical","norm",NA,1000,1000,314
0.9,0.5,0.5,0.3,0,0,0,0,0,1,0.45,0,0.45,1,0.45,"NoV",0.748304835400606,0.0324416495711299,1,0.721936448470975,0.0362992159933258,1,0.0584739022719097,0.0362821372181995,0.389,0.748262720033079,0.0324577360241119,1,-0.000742363867761833,0.0324142655435087,0.059,0.72189530909892,0.036317041707826,1,0.0584721314964695,0.0363004032592415,0.391,-0.000742726713078468,0.03238929876381,0.055,0.0324581888236012,0.0369506409869345,0.0363805168578264,0.0324655873920844,0.0332290177588309,0.0369533530262629,0.0363921096413725,0.0331988499920408,0.448304835400606,0.421936448470976,0.448262720033079,0.42189530909892,"sim","classical","norm",NA,1000,1000,314
0.9,0.7,0.5,0.3,0,0,0,0,0,1,0.63,0,0.63,1,0.45,"NoV",0.750357839762485,0.0323932420856714,1,0.681438367035689,0.0415558351824749,1,0.109550383607603,0.0415737328567548,0.759,0.75034549925632,0.0324104610267789,1,0.000117685830538025,0.0324523994784014,0.04,0.681413803605196,0.041578577128963,1,0.109564731232596,0.0415956991359763,0.757,8.88694894073212e-05,0.0323562344543432,0.038,0.0327763775609634,0.0417902569230868,0.0415182533016005,0.0327643433634404,0.0313531874170945,0.0417853717227367,0.0414868898472121,0.0312321598499603,0.450357839762485,0.381438367035689,0.45034549925632,0.381413803605196,"sim","classical","norm",NA,1000,1000,314
0.9,0.9,0.5,0.3,0,0,0,0,0,1,0.81,0,0.81,1,0.45,"NoV",0.748686217152414,0.0323992014125614,1,0.548112354270706,0.0547894468445929,1,0.247590026973224,0.0548064288928585,0.993,0.748665966947169,0.0324145309955681,1,0.000337711396665006,0.0324555860826715,0.0450000000000001,0.548067849827984,0.0548166074228015,1,0.247617687821411,0.0548346295571559,0.993,0.000125553193414636,0.0321442164476678,0.051,0.0317478854887813,0.0545487709485469,0.0555686834179875,0.0317546016691558,0.0320377601657053,0.0545548931449622,0.0556083585611718,0.0317994669977156,0.448686217152414,0.248112354270706,0.448665966947169,0.248067849827984,"sim","classical","norm",NA,1000,1000,314
0.95,0.1,0.5,0.3,0,0,0,0,0,1,0.095,0,0.095,1,0.475,"NoV",0.774169749835441,0.032004134174055,1,0.773723101178648,0.0321688798602959,1,0.00480755048197862,0.0322478202371398,0.053,0.774158539907533,0.0320212264074862,1,1.00975861602959e-07,0.0320829728606939,0.051,0.77371131762195,0.0321861408695974,1,0.00482317278976133,0.0322652262388011,0.0520000000000001,-2.15883972838773e-05,0.0320998876483026,0.0509999999999999,0.031376915657752,0.0314937882075467,0.0321486731503821,0.0313396851399771,0.0318224878295598,0.0314526798978695,0.0322152722774316,0.0318940620948528,0.474169749835441,0.473723101178648,0.474158539907533,0.47371131762195,"sim","classical","norm",NA,1000,1000,314
0.95,0.3,0.5,0.3,0,0,0,0,0,1,0.285,0,0.285,1,0.475,"NoV",0.776296655913795,0.0320227593339512,1,0.771318951167681,0.0334247519716431,1,0.0175665145403492,0.0334696738577781,0.086,0.776303274516938,0.0320400587579383,1,-0.000310335945973633,0.032007871733686,0.042,0.771340683208188,0.0334422238410224,1,0.0175192510947479,0.0334869777049975,0.085,-0.000302089716337116,0.0320184047084673,0.042,0.0311964965380409,0.0327983166221874,0.0337080570894508,0.0311990715327054,0.0306016402329993,0.0328043613674389,0.0337551443924052,0.0306200218665167,0.476296655913795,0.471318951167681,0.476303274516938,0.471340683208189,"sim","classical","norm",NA,1000,1000,314
0.95,0.5,0.5,0.3,0,0,0,0,0,1,0.475,0,0.475,1,0.475,"NoV",0.774905010551189,0.032023108937301,1,0.760298503200278,0.0363744401635753,1,0.0307707014059057,0.0363698037989713,0.143,0.774909403582514,0.032036337411271,1,0.000137419559943268,0.0320263811208959,0.0669999999999999,0.760270700686995,0.0363910056800178,1,0.0308330255046154,0.0363864925411529,0.141,0.0001888711098736,0.0320313927815412,0.0680000000000002,0.0318917499571846,0.0363339098224381,0.0367721374032832,0.0319137292465618,0.0340830510175153,0.036335690143632,0.0367535086669249,0.0341021273620949,0.474905010551189,0.460298503200278,0.474909403582514,0.460270700686995,"sim","classical","norm",NA,1000,1000,314
0.95,0.7,0.5,0.3,0,0,0,0,0,1,0.665,0,0.665,1,0.475,"NoV",0.776136050561385,0.0320131939721713,1,0.735524499147902,0.0428299219566588,1,0.0611288725137162,0.0428108916147049,0.314,0.776148494137161,0.0320295408652103,1,0.000502956958608907,0.0320236562950725,0.0550000000000001,0.735564206977638,0.0428521315935164,1,0.0610891315558033,0.0428329480945112,0.318,0.000542194231572291,0.0320074422576021,0.053,0.0323997537897809,0.0429952595468508,0.0435499581178307,0.0324381920695097,0.0326984055165393,0.0429958539065563,0.0434902637378886,0.032577448216606,0.476136050561385,0.435524499147902,0.476148494137161,0.435564206977638,"sim","classical","norm",NA,1000,1000,314
0.95,0.9,0.5,0.3,0,0,0,0,0,1,0.855,0,0.855,1,0.475,"NoV",0.77706707105401,0.0320321072061854,1,0.637203440647787,0.061620494737393,1,0.163371424327659,0.0615444575597611,0.768,0.7770871660079,0.0320478583643078,1,-0.00118136242151782,0.0320402838399166,0.048,0.637136124689592,0.0616496388906152,1,0.163476235268901,0.061573725293989,0.766,-0.0013454565903173,0.0319434669527452,0.049,0.0315038186192982,0.0596382091165968,0.0613336551751461,0.0315571348983032,0.0326391551751914,0.0596982749860736,0.0613249692426024,0.0326567508881604,0.47706707105401,0.337203440647787,0.4770871660079,0.337136124689592,"sim","classical","norm",NA,1000,1000,314
