"a1","a2","c1","c2","b1","b2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","rho_target","bias_target","design","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.5,0.5,0.3,0.9,0.3,0.3,0,0,0,1,0.15,0.45,0.6,0.25,0.15,0.6,0.15,"D1_FixRhoFixBias",0.449634122419976,0.0327455451298519,1,0.448742289048852,0.0409367076725241,1,0.00142974951059182,0.0408947080285142,0.0500000000000001,0.499270932181285,0.0377021590774722,1,-0.0991759802606023,0.0376698115391836,0.747,0.424073024822049,0.0406361688429943,1,0.376846094492424,0.0806260483021047,0.997,-0.400771614608661,0.0745260854738099,1,0.0331636573353685,0.041217653899012,0.0421014536962255,0.0377919319457019,0.0385840903167952,0.0409462515512267,0.0806152388473163,0.0743123206128719,0.149634122419976,0.148742289048852,0.199270932181285,0.124073024822049,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.3,0.9,0.4,0.3,0,0,0,1,0.15,0.45,0.6,0.25,0.2,0.6,0.2,"D1_FixRhoFixBias",0.499590347890632,0.0335539297671551,1,0.499791608508668,0.0419425699818021,1,-0.000296874838791681,0.0418851624093394,0.051,0.566271843801617,0.0385030732696338,1,-0.133560311989476,0.0384657475597958,0.935,0.466107224851287,0.0412331432221536,1,0.49858021489874,0.0817406644251394,1,-0.532359036518682,0.0755202313306532,1,0.0329827943037229,0.0419714478415375,0.0421648367487206,0.0383657116600024,0.0389512340605237,0.0408115418922828,0.0796382122162404,0.0746853685683279,0.199590347890632,0.199791608508668,0.266271843801617,0.166107224851287,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.3,0.9,0.5,0.3,0,0,0,1,0.15,0.45,0.6,0.25,0.25,0.6,0.25,"D1_FixRhoFixBias",0.553584592678141,0.0344461088785448,1,0.554448853702268,0.0430780933773116,1,-0.00138822973520727,0.0430728687171595,0.054,0.636507804803176,0.0394205004141339,1,-0.165942011335748,0.0393839979836828,0.99,0.512102193025372,0.0418722265362077,1,0.619295777752984,0.0832504648215551,1,-0.660867011809396,0.0767965239606278,1,0.0333744689618713,0.0430627745826768,0.0441374755524245,0.0386523179047564,0.0402942515802024,0.0418756674370069,0.0818093522464607,0.0749980126407398,0.253584592678141,0.254448853702268,0.336507804803176,0.212102193025372,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.05,0.1,0.3,0,0,0,1,0.175,0.025,0.2,0.875,0.05,0.2,0.05,"D1_FixRhoFixBias",0.348945496692209,0.0317955756098679,1,0.343497667337105,0.0324576638382573,1,0.0273177495543167,0.0324476011354491,0.133,0.365224198768275,0.0366921000118254,1,-0.0326258587184462,0.0367294246909343,0.152,0.359269033435596,0.0374791597476111,1,0.0256641779488156,0.0325103681954369,0.126,-0.030943506577846,0.036802624666807,0.138,0.0314892074509427,0.0319506732465517,0.0322490345707814,0.0367260982010862,0.0370846306597874,0.0370513099273582,0.0322262122354402,0.0369986473768364,0.0489454966922091,0.0434976673371055,0.0652241987682751,0.0592690334355962,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.05,0.2,0.3,0,0,0,1,0.175,0.025,0.2,0.875,0.1,0.2,0.1,"D1_FixRhoFixBias",0.399177771319163,0.0322027620392195,1,0.388616531825142,0.0328397313586211,1,0.0529044976613444,0.0328171000756322,0.357,0.431387443181869,0.037137743862967,1,-0.0644159874975742,0.0371147781766255,0.409,0.419796592041295,0.0378982335369337,1,0.049702516234477,0.0328492324680599,0.327,-0.0610739894439862,0.0371573046459281,0.38,0.03174274167289,0.0323861143945825,0.0331606810561116,0.0359944152541377,0.0355924377636403,0.0368842704002654,0.0332504676598575,0.0357107778403743,0.0991777713191634,0.0886165318251425,0.131387443181869,0.119796592041295,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.05,0.3,0.3,0,0,0,1,0.175,0.025,0.2,0.875,0.15,0.2,0.15,"D1_FixRhoFixBias",0.45086916418633,0.0326495602145952,1,0.435275971671954,0.0332561410820621,1,0.0776301437002928,0.0333078952154396,0.638,0.501732439885794,0.0375774557689477,1,-0.101815522534468,0.0376282047296203,0.784,0.484742775806222,0.03830848795766,1,0.0725106687063775,0.0332740852409592,0.57,-0.0969581130178374,0.0376238865461185,0.745,0.0327561636758346,0.0331787515697714,0.0340801069734628,0.0376964210665713,0.0372192315178442,0.0381691032672344,0.0341133112603401,0.0372121528186345,0.15086916418633,0.135275971671954,0.201732439885794,0.184742775806222,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.05,0.4,0.3,0,0,0,1,0.175,0.025,0.2,0.875,0.2,0.2,0.2,"D1_FixRhoFixBias",0.499714383001123,0.0334537941065426,1,0.478847442004621,0.0340062688014435,1,0.103727866560618,0.0339968344451315,0.854,0.566048267492276,0.0383991767214837,1,-0.133028683689598,0.038441201244559,0.924,0.543301507353884,0.0390720705553237,1,0.0972008364611846,0.0338876350980816,0.801,-0.126607355032399,0.0383685041785056,0.903,0.0328738490521709,0.0333818795205759,0.0342909682751833,0.0370514448229089,0.0385975609268419,0.0378377257110863,0.0344067070378412,0.0387596009349514,0.199714383001123,0.178847442004621,0.266048267492276,0.243301507353884,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.05,0.5,0.3,0,0,0,1,0.175,0.025,0.2,0.875,0.25,0.2,0.25,"D1_FixRhoFixBias",0.551361343755367,0.0345223252253993,1,0.525589858525862,0.0349986205076596,1,0.129763894962841,0.0349763554254,0.964,0.634810652530708,0.0395076997100154,1,-0.167268807416724,0.0395185006354715,0.989,0.6066653349015,0.0401001174190765,1,0.121699889980762,0.034768952971783,0.945,-0.159310695429647,0.0393634336969112,0.98,0.0341249800283002,0.0349132348906266,0.0352750382244147,0.0387446226728715,0.0381400475999804,0.0394704680605038,0.0348410854190818,0.0379102172689343,0.251361343755367,0.225589858525862,0.334810652530708,0.3066653349015,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.45,0.1,0.3,0,0,0,1,0.175,0.225,0.4,0.4375,0.05,0.4,0.05,"D1_FixRhoFixBias",0.349819461248227,0.0317161143154119,1,0.342391844289342,0.034630511763664,1,0.0184814832769913,0.0346384669230647,0.071,0.366338924583767,0.0366229401190917,1,-0.0330970531434641,0.0366183776551529,0.156,0.358975646358187,0.0376104442842769,1,0.0315129898218496,0.0364929437254917,0.127,-0.043648383444212,0.0385905572869434,0.207,0.0315633034385877,0.0342786175838741,0.0337047834538298,0.0363873588869842,0.0366147378529766,0.0372477452854651,0.0356388686992248,0.0386739801376437,0.0498194612482269,0.0423918442893424,0.0663389245837668,0.058975646358187,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.45,0.2,0.3,0,0,0,1,0.175,0.225,0.4,0.4375,0.1,0.4,0.1,"D1_FixRhoFixBias",0.400648100259837,0.0321229988847285,1,0.386946494953201,0.0350465659672314,1,0.0341796582497819,0.0350319919618591,0.174,0.434184623804084,0.0370474533106241,1,-0.0669782815365446,0.036970611809971,0.447,0.420160553199373,0.0379956519984423,1,0.0602187035585543,0.0368523318121809,0.388,-0.0871158093496233,0.0389367659540504,0.606,0.0323346040172089,0.0346984527721721,0.0356422437141213,0.0376051629526806,0.0372023161835601,0.0381062186110177,0.0375605082822108,0.0391508363055554,0.100648100259837,0.0869464949532006,0.134184623804084,0.120160553199373,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.45,0.3,0.3,0,0,0,1,0.175,0.225,0.4,0.4375,0.15,0.4,0.15,"D1_FixRhoFixBias",0.449614525780311,0.032672582353478,1,0.426944371770117,0.0356343613213253,1,0.0565925239963746,0.0356617268271176,0.357,0.499339970874624,0.0376528680344836,1,-0.0993372537886141,0.0376871388620416,0.762,0.477033306167821,0.038555376434893,1,0.0953786395191032,0.0373687930696491,0.717,-0.131016360558047,0.039577361979106,0.921,0.033634962129484,0.0367352549527099,0.0347824667044078,0.0383168110097451,0.0358877912006449,0.0393429399640766,0.0367056278553201,0.0377853688976447,0.149614525780311,0.126944371770117,0.199339970874624,0.177033306167821,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.45,0.4,0.3,0,0,0,1,0.175,0.225,0.4,0.4375,0.2,0.4,0.2,"D1_FixRhoFixBias",0.499372061220698,0.0334585515019868,1,0.471411006425978,0.0364555842373629,1,0.0699109869349862,0.0364697835843595,0.492,0.565325728732791,0.0384113836239121,1,-0.132097539494644,0.0384006945385427,0.927,0.536983615323037,0.0392533497965138,1,0.121416147238429,0.0381028772630983,0.897,-0.17259209047097,0.0402852153404061,0.992,0.0338603312967721,0.0370093759556495,0.0358600874742204,0.0397947001188366,0.039401219844084,0.040594492910689,0.0372095940160565,0.0413091466275789,0.199372061220698,0.171411006425978,0.265325728732791,0.236983615323037,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.45,0.5,0.3,0,0,0,1,0.175,0.225,0.4,0.4375,0.25,0.4,0.25,"D1_FixRhoFixBias",0.549274200815152,0.0345294208237151,1,0.514536036169345,0.037602469659637,1,0.0866054178194977,0.0375872839253315,0.624,0.632956312599896,0.039567335323919,1,-0.16693173919855,0.0395310936475514,0.983,0.597620085461396,0.0403358923140512,1,0.151389645250463,0.0390912258250426,0.975,-0.217480298060673,0.0413681202119375,1,0.0377611914802242,0.0406629953653523,0.0378047359792146,0.0424934462806127,0.039851652867239,0.043055990263577,0.0393528130326332,0.0413752545979884,0.249274200815152,0.214536036169345,0.332956312599896,0.297620085461396,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.85,0.1,0.3,0,0,0,1,0.175,0.425,0.6,0.291666666666667,0.05,0.6,0.05,"D1_FixRhoFixBias",0.351220648858036,0.0317920098642829,1,0.346759552191244,0.0397643952148413,1,0.00738923730828101,0.0397581026255611,0.0569999999999999,0.368398052273802,0.0367120487004704,1,-0.034398554088067,0.0367323618879367,0.162,0.345082192769669,0.0397303692880613,1,0.0996867433169693,0.065232605164892,0.336,-0.107505379508671,0.0602940535674025,0.44,0.0319872987840441,0.0399041967685225,0.0393905374824437,0.0372718267682672,0.037195272140811,0.0396519977294642,0.0671979500136684,0.063534652556578,0.0512206488580359,0.0467595521912436,0.0683980522738015,0.0450821927696691,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.85,0.2,0.3,0,0,0,1,0.175,0.425,0.6,0.291666666666667,0.1,0.6,0.1,"D1_FixRhoFixBias",0.398669597418886,0.0321298823606586,1,0.390425206192528,0.0402024086658218,1,0.0135935041358686,0.0401635153619275,0.06,0.433155500569847,0.0370674004249947,1,-0.0688730056390584,0.0370144902149529,0.46,0.387057091017008,0.03998558547528,1,0.197403756775392,0.0657159066479814,0.858,-0.213599332837058,0.0606680508500878,0.942,0.0321934441628548,0.0405645600957376,0.0397606961230938,0.0380072693446388,0.037608907136443,0.0403526725861726,0.0644880987553653,0.0606513788703493,0.0986695974188858,0.0904252061925278,0.133155500569847,0.0870570910170076,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.85,0.3,0.3,0,0,0,1,0.175,0.425,0.6,0.291666666666667,0.15,0.6,0.15,"D1_FixRhoFixBias",0.450804433425991,0.0326990958055234,1,0.437206291042966,0.0408703965056618,1,0.0227058217997749,0.0408656748359722,0.089,0.500335428017734,0.0376218757023492,1,-0.0992182581818517,0.0376188771905039,0.733,0.431992188361922,0.0403757482472765,1,0.292742386709029,0.0664235841849109,0.995,-0.313994113655221,0.0613489724547092,1,0.0330060785340918,0.0416190557075938,0.0418132333104012,0.0375204492580242,0.0379973475250967,0.0411426443417487,0.0667984913646655,0.06101328974686,0.150804433425991,0.137206291042966,0.200335428017734,0.131992188361922,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.85,0.4,0.3,0,0,0,1,0.175,0.425,0.6,0.291666666666667,0.2,0.6,0.2,"D1_FixRhoFixBias",0.500518449863375,0.033548569234255,1,0.482097713317892,0.0419267556128826,1,0.0306912360837611,0.0418861642780527,0.114,0.567396073499287,0.038515275526147,1,-0.13377788034471,0.0384773097948316,0.943,0.47543363263403,0.0410229493751355,1,0.394437486325589,0.067422439381548,1,-0.423197013950724,0.0622908605663164,1,0.0345659740388885,0.042730696354176,0.0419704613466819,0.0389042680498579,0.0363507613653114,0.0420026650969029,0.0670305978852572,0.0583190495918853,0.200518449863375,0.182097713317892,0.267396073499287,0.17543363263403,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.35,0.85,0.5,0.3,0,0,0,1,0.175,0.425,0.6,0.291666666666667,0.25,0.6,0.25,"D1_FixRhoFixBias",0.548824316515247,0.0344533575870741,1,0.525325456298884,0.0430594925618803,1,0.0391341671099877,0.0430285675160458,0.142,0.631444424944582,0.039430047067432,1,-0.165572743171508,0.0394234407965186,0.985,0.516306616663748,0.0416715992906528,1,0.49215135413238,0.0685383222924713,1,-0.526772126233992,0.0633183454394218,1,0.0341286621529921,0.0430151740470448,0.0429620813469983,0.0387981709663724,0.0380132694370492,0.0422567398397497,0.070107916090663,0.0622830728941423,0.248824316515247,0.225325456298884,0.331444424944582,0.216306616663748,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0,0.1,0.3,0,0,0,1,0.2,0,0.2,1,0.05,0.2,0.05,"D1_FixRhoFixBias",0.35078045955508,0.0317961290903937,1,0.344578867615133,0.0324520144432009,1,0.0310981502999527,0.0324371713444389,0.144,0.367820576508371,0.0367393981448588,1,-0.0340171203147231,0.0367215339275873,0.159,0.360334884369458,0.0377708131351415,1,0.0279464245443654,0.0326744705192968,0.125,-0.0301972695406065,0.0369907123067432,0.13,0.0306217907374492,0.031417422765065,0.0320009472789042,0.0357717557970937,0.0376755884520342,0.0370561871485729,0.0322480359353443,0.0380442089553209,0.0507804595550795,0.0445788676151327,0.067820576508371,0.0603348843694583,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0,0.2,0.3,0,0,0,1,0.2,0,0.2,1,0.1,0.2,0.1,"D1_FixRhoFixBias",0.399266960441575,0.0321442801963404,1,0.386758312398518,0.032760280684877,1,0.0626990024049108,0.0327069569223938,0.46,0.43313411409122,0.0370888700559754,1,-0.0675748840563838,0.0370490864232907,0.456,0.418059578300246,0.0380777394773681,1,0.0565143525671749,0.0329089356510361,0.382,-0.0599822857746042,0.0372712671056166,0.384,0.0327484321083112,0.0332048165798947,0.0323821980481224,0.0382385107636634,0.0366024956247775,0.0390617078402649,0.0324332926869131,0.036805213787532,0.0992669604415747,0.0867583123985181,0.13313411409122,0.118059578300246,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0,0.3,0.3,0,0,0,1,0.2,0,0.2,1,0.15,0.2,0.15,"D1_FixRhoFixBias",0.447531772067763,0.0326704082014976,1,0.42864794097323,0.0332415000125486,1,0.0934907521040718,0.0332657628945262,0.787,0.497869306265478,0.0376281660492165,1,-0.100503004176104,0.0376532555790059,0.755,0.475217762175824,0.0385907260202779,1,0.0840896291041339,0.0334290612300975,0.709,-0.0891867642806353,0.0378216819406912,0.654,0.0321214364300467,0.0329913972892695,0.0345009003883649,0.0372675522367104,0.037297087319949,0.0385441721339325,0.0347630325555655,0.037511566256447,0.147531772067763,0.128647940973231,0.197869306265478,0.175217762175824,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0,0.4,0.3,0,0,0,1,0.2,0,0.2,1,0.2,0.2,0.2,"D1_FixRhoFixBias",0.500180765235002,0.0335118538497647,1,0.475249885937457,0.0339840507454965,1,0.125128984140874,0.0339971233052955,0.956,0.567791730595941,0.0384612780385985,1,-0.135461781020716,0.0384732518463418,0.944,0.53787374323626,0.0393290691150243,1,0.112555100215488,0.0340871904252231,0.914,-0.120450295779273,0.038553082996811,0.875,0.0344409323382667,0.0348859233601482,0.0338889270720157,0.0392646608664289,0.0384870211443787,0.0400387397632077,0.0340383503314353,0.0385487659738347,0.200180765235002,0.175249885937457,0.267791730595941,0.23787374323626,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0,0.5,0.3,0,0,0,1,0.2,0,0.2,1,0.25,0.2,0.25,"D1_FixRhoFixBias",0.551287542578037,0.0344674337909128,1,0.520109916108306,0.0348417525071633,1,0.156426557576216,0.0348343262391202,0.993,0.634434839930826,0.0394714512301057,1,-0.166378496226963,0.0394723392920179,0.99,0.596925838930834,0.0402492943353449,1,0.141241422719096,0.0348488015120954,0.983,-0.147651158691081,0.0394410842582232,0.963,0.0367144154215522,0.037152895744494,0.0355612409595827,0.0405855540151834,0.0389636223125621,0.0414356472997767,0.0350807539502858,0.03864116137405,0.251287542578037,0.220109916108306,0.334434839930826,0.296925838930834,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0.4,0.1,0.3,0,0,0,1,0.2,0.2,0.4,0.5,0.05,0.4,0.05,"D1_FixRhoFixBias",0.350655319077324,0.0317920930503725,1,0.34083033304501,0.0347015253849712,1,0.0246727712376279,0.0347463187184244,0.124,0.367801126260643,0.0367216612464138,1,-0.0343628549441725,0.0367165469722121,0.164,0.35849010174954,0.0379515563218996,1,0.0350260536721642,0.0358885716512392,0.18,-0.0436486921317364,0.0379316807874468,0.215,0.0314022867828724,0.0344391945216398,0.0351193440307464,0.0375546490974911,0.0379209156992368,0.0386613025790545,0.0363430538505298,0.0392412599950245,0.0506553190773245,0.0408303330450104,0.0678011262606432,0.0584901017495398,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0.4,0.2,0.3,0,0,0,1,0.2,0.2,0.4,0.5,0.1,0.4,0.1,"D1_FixRhoFixBias",0.401933304975972,0.0321256427057039,1,0.383062123768846,0.035016755250132,1,0.0472151005641471,0.0350026182624235,0.278,0.436530168215253,0.0370598334920756,1,-0.0690867655599246,0.0370628919221406,0.479,0.418461357453403,0.0382272861361179,1,0.0679184059767507,0.0360998172694921,0.464,-0.087199355821613,0.0382579338704815,0.616,0.032307437062051,0.0357021971799397,0.0352152967066182,0.0383934337418244,0.038382247326811,0.0397993203760482,0.035861859035841,0.0390415857548141,0.101933304975972,0.0830621237688462,0.136530168215253,0.118461357453403,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0.4,0.3,0.3,0,0,0,1,0.2,0.2,0.4,0.5,0.15,0.4,0.15,"D1_FixRhoFixBias",0.450344752606597,0.0327155377088493,1,0.421475017030748,0.0356214606155554,1,0.0723561314448413,0.0356555804132625,0.534,0.499619762649536,0.03762547816437,1,-0.0987742625833684,0.0376147223469927,0.752,0.472354362873307,0.0387433642708131,1,0.102424167787771,0.0366692619278376,0.811,-0.126006274841093,0.0387381499148882,0.895,0.0334067140380195,0.0361101330000558,0.0356832526222914,0.0385424239941336,0.038104984579965,0.0396241651082024,0.0366890210249782,0.0393851972302422,0.150344752606597,0.121475017030748,0.199619762649536,0.172354362873307,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0.4,0.4,0.3,0,0,0,1,0.2,0.2,0.4,0.5,0.2,0.4,0.2,"D1_FixRhoFixBias",0.500149998874664,0.0335528540509792,1,0.462205922238664,0.0364820153188822,1,0.0951988016336252,0.0364819057675161,0.744,0.56723393060725,0.0385418324094822,1,-0.133936504756496,0.0385031542520387,0.945,0.531254930421366,0.0395725263685187,1,0.135686491045087,0.0373706683534129,0.952,-0.170117507973608,0.0395442365534458,0.995,0.0335002045331874,0.0358610371910263,0.0368341856810865,0.03863864425484,0.0385688541406409,0.039669634739838,0.0370811409421482,0.0387462754150303,0.200149998874664,0.162205922238664,0.26723393060725,0.231254930421366,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0.4,0.5,0.3,0,0,0,1,0.2,0.2,0.4,0.5,0.25,0.4,0.25,"D1_FixRhoFixBias",0.550926568323327,0.0344485618784427,1,0.503780527630589,0.0374139176204884,1,0.118035847826136,0.0374411480461347,0.887,0.632754080270242,0.039436742233195,1,-0.163871841869461,0.0394270877731943,0.985,0.588033373223407,0.0403859074549276,1,0.167713861966371,0.0381981728809418,0.994,-0.208482442146377,0.0403712303439574,0.999,0.0340339442438229,0.0366312498648665,0.0362404722418547,0.0382231510002232,0.0391356259125701,0.0389292482745849,0.0369403181242538,0.0401441482535001,0.250926568323327,0.203780527630589,0.332754080270242,0.288033373223407,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0.8,0.1,0.3,0,0,0,1,0.2,0.4,0.6,0.333333333333333,0.05,0.6,0.05,"D1_FixRhoFixBias",0.349523267131732,0.0317754725614482,1,0.341802403563074,0.0397604397509355,1,0.0127374468986003,0.0397139315454784,0.053,0.367037077471808,0.0367187557831561,1,-0.0349629003350381,0.0366973542947501,0.156,0.344720404873102,0.0397585690086677,1,0.0831624179396279,0.0572679545485109,0.31,-0.0903113259954682,0.0529403381280317,0.409,0.0309435291258181,0.038556020596191,0.037731409666927,0.0360060618335535,0.035672989247232,0.0385707578309867,0.056388925493096,0.053294155059962,0.0495232671317323,0.0418024035630741,0.0670370774718079,0.0447204048731021,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0.8,0.2,0.3,0,0,0,1,0.2,0.4,0.6,0.333333333333333,0.1,0.6,0.1,"D1_FixRhoFixBias",0.400099220875897,0.0320412519087594,1,0.380328054248329,0.0400868409405595,1,0.0329738140835824,0.0401028157858044,0.117,0.433051464805055,0.037000398048731,1,-0.0658035711288654,0.0370282240465064,0.43,0.386257965191936,0.0399089677455968,1,0.175846643747017,0.0576005617391707,0.865,-0.183064900102469,0.0532508405729263,0.929,0.0311283407371618,0.0390045734404922,0.0391158877210724,0.036830571492935,0.0369969867050413,0.038744750311661,0.0576737933277676,0.0545606659235412,0.100099220875897,0.0803280542483286,0.133051464805055,0.0862579651919363,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0.8,0.3,0.3,0,0,0,1,0.2,0.4,0.6,0.333333333333333,0.15,0.6,0.15,"D1_FixRhoFixBias",0.448694894977152,0.0327496207111615,1,0.421684115814173,0.0409215637456047,1,0.0449849546647076,0.0408883185329691,0.197,0.499860632064721,0.0376747774309037,1,-0.102546319241898,0.0376927982719154,0.775,0.430027397836752,0.0404425127932155,1,0.261446601226208,0.058378963107614,0.994,-0.277116522133649,0.0539852585709282,0.998,0.0328893610726484,0.0403324149036377,0.039655653635519,0.0378897785171318,0.0380456513621711,0.0400515036051194,0.0568408740300393,0.0543398438006486,0.148694894977152,0.121684115814173,0.199860632064721,0.130027397836752,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0.8,0.4,0.3,0,0,0,1,0.2,0.4,0.6,0.333333333333333,0.2,0.6,0.2,"D1_FixRhoFixBias",0.499801783469767,0.0334757829372158,1,0.462767704353517,0.0418147740701207,1,0.0618615705369917,0.0418799394788376,0.318,0.566561492255601,0.0384373932140122,1,-0.133631085673864,0.0384623281384348,0.92,0.474151664084708,0.0409651875078301,1,0.347076904155056,0.059219718350032,1,-0.364787052565451,0.0546559726725631,1,0.0334513401671146,0.041717403367346,0.0416633086324369,0.0379900065964064,0.0379125341612003,0.0409558800573894,0.0603234847090678,0.0546322567290772,0.199801783469767,0.162767704353517,0.266561492255601,0.174151664084708,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.4,0.8,0.5,0.3,0,0,0,1,0.2,0.4,0.6,0.333333333333333,0.25,0.6,0.25,"D1_FixRhoFixBias",0.549374250335639,0.0345122419957264,1,0.501477040275654,0.0431067612808792,1,0.0797999888229837,0.0431274738780935,0.458,0.632163213372001,0.0395234817599672,1,-0.165685627538029,0.0395285152603623,0.985,0.515554745038022,0.0417810317379798,1,0.436178091183438,0.0602846363268637,1,-0.456074498293141,0.0556451760255804,1,0.0339811603708214,0.0424967468929001,0.0429889491750261,0.0387550152803207,0.0400968748977014,0.0404145264020846,0.0585797603980406,0.0552124694332227,0.249374250335639,0.201477040275654,0.332163213372001,0.215554745038022,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,-0.05,0.1,0.3,0,0,0,1,0.225,-0.025,0.2,1.125,0.05,0.2,0.05,"D1_FixRhoFixBias",0.349308011834135,0.0317615989215038,1,0.341977097446803,0.0324124951558602,1,0.0367415720812421,0.0324551659490936,0.208,0.365883897598914,0.0366471856614223,1,-0.033264919785868,0.0367010531554459,0.157,0.356165679865288,0.037949825507801,1,0.0325375494963834,0.0329775373646584,0.174,-0.0267891707723421,0.0372834118972397,0.114,0.0316865878067795,0.0322517304000373,0.0332653541497777,0.0368517316001896,0.0374640008329984,0.0379769560353706,0.0337223391769033,0.0379397426092609,0.0493080118341346,0.0419770974468026,0.065883897598914,0.0561656798652881,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,-0.05,0.2,0.3,0,0,0,1,0.225,-0.025,0.2,1.125,0.1,0.2,0.1,"D1_FixRhoFixBias",0.400107415292193,0.0321259138422568,1,0.385669096737953,0.0327268515062095,1,0.0717620492688302,0.032719369163921,0.585,0.433524679626871,0.0370497413236246,1,-0.0668364034524757,0.0370626696105668,0.435,0.414467286160774,0.0383189835693092,1,0.0633104311130519,0.0332206514713524,0.461,-0.0541971988625589,0.0376022638715699,0.305,0.0333148160039127,0.0336502729734513,0.0322180021280418,0.0375845322957151,0.0379064472192181,0.0383599505565071,0.0325848244264359,0.0383112490683557,0.100107415292193,0.0856690967379531,0.133524679626871,0.114467286160774,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,-0.05,0.3,0.3,0,0,0,1,0.225,-0.025,0.2,1.125,0.15,0.2,0.15,"D1_FixRhoFixBias",0.44917764670654,0.0326865426900862,1,0.42736356925802,0.0331977327038855,1,0.109356767797543,0.0332566794446332,0.909,0.50060838834481,0.0376184613535272,1,-0.102880325156809,0.037636135070933,0.773,0.471806519345628,0.0388188429553123,1,0.0962712250468203,0.0337232574312185,0.804,-0.0836725449960703,0.0381003612612804,0.592,0.0325013929338555,0.033009618211435,0.0333371279963838,0.036717394315748,0.0375537696803492,0.0380247988595784,0.0339121622771584,0.0380830749984476,0.14917764670654,0.12736356925802,0.20060838834481,0.171806519345628,"sim","classical","norm",NA,1000,1000,314
0.5,0.5,0.45,-0.05,0.4,0.3,0,0,0,1,0.225,-0.025,0.2,1.125,0.2,0.2,0.2,"D1_FixRhoFixBias",0.498474120553661,0.0335073527942188,1,0.469288431493078,0.0339056206520094,1,0.145659573088067,0.0338799436678051,0.996,0.565856493349071,0.0384942961927138,1,-0.134512399866943,0.0384894651030646,0.939,0.527192551788874,0.0396153547200965,1,0.128631358654406,0.0343077024972834,0.963,-0.108755345472648,0.0388559899422825,0.798,0.032891565295141,0.0331810045432577,0.0334176567657954,0.0378921402863476,0.0390453948199934,0.0389132592088042,0.0341480696753877,0.0395450203310081,0.198474120553661,0.169288431493078,0.265856493349071,0.227192551788874,"sim","classical","norm",NA,1000,1000,314
