"f_target","b1","design","rho_target","a1","a2","b2","c1","c2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","f_achieved","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_Atilde_fit2","se_Atilde_fit2","power_Atilde_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_Atilde_fit4","se_Atilde_fit4","power_Atilde_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_Atilde_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_Atilde_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.1,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.45,0.05,0,0,0,1,0.18,0.02,0.2,0.9,0.12,0.1,0.420267197774071,0.0328284260084304,1,0.397006381069292,0.0333225742226359,1,0.115826315714005,0.033327065551708,0.939,0.443477287019209,0.035795695210163,1,-0.0578793124278306,0.0357828163703678,0.376,0.418999102719764,0.0363083142785626,1,0.114285357659823,0.0333219513102683,0.931,-0.0540710771514712,0.0356087924623775,0.323,0.0324133420630276,0.0330820893090789,0.0335220489552063,0.0356389963599199,0.0356971416464789,0.0362838152458091,0.0335255085551533,0.0356826330496537,0.120267197774071,0.0970063810692921,0.143477287019209,0.118999102719764,"sim","classical","norm",NA,1000,1000,314
0.1,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.3,0.0333333333333333,0,0,0,1,0.18,0.02,0.2,0.9,0.18,0.1,0.478044425182548,0.0325774251398105,1,0.4665046636522,0.0332214987280459,1,0.0575108599926575,0.0332577371184162,0.406,0.58020447137565,0.0403656143619261,1,-0.170362957651144,0.0403550323548227,0.993,0.568233193608944,0.0414205697566539,1,0.042686284902602,0.0332072723118422,0.243,-0.16468599801671,0.0405901180452349,0.985,0.0321605228620048,0.0328801960578635,0.0334571568482965,0.0391980443522188,0.0382896745860221,0.0403171732748059,0.0336110713529243,0.0385980449321522,0.178044425182548,0.1665046636522,0.28020447137565,0.268233193608944,"sim","classical","norm",NA,1000,1000,314
0.1,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.9,0.1,0,0,0,1,0.36,0.04,0.4,0.9,0.12,0.1,0.417543277164796,0.0328001752198542,1,0.311337920657579,0.0348373831385112,1,0.264436269415287,0.0348246826912499,1,0.440777705780923,0.035778633069964,1,-0.0578552963920187,0.0357935533868401,0.365,0.328041048036698,0.03793927399935,1,0.261622884096695,0.0349155289071776,1,-0.0387540970095474,0.0349368416879055,0.205,0.0323122887125344,0.0347388731178287,0.0353078591738869,0.0354212030843158,0.035449134616207,0.0379902313357654,0.0353889628188349,0.0346357958579444,0.117543277164796,0.0113379206575789,0.140777705780923,0.0280410480366979,"sim","classical","norm",NA,1000,1000,314
0.1,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.6,0.0666666666666667,0,0,0,1,0.36,0.04,0.4,0.9,0.18,0.1,0.479635545910206,0.0325604224539753,1,0.428746173264984,0.0353008747135883,1,0.127605417410259,0.0353003137646308,0.954,0.580073789943779,0.0403637032276747,1,-0.167436125262922,0.0403609089253558,0.982,0.524774491192181,0.0450653308121917,1,0.0985192576072432,0.03613873643579,0.771,-0.140723644806318,0.0414055681132627,0.915,0.0324179910867564,0.0353526309018553,0.0355635035488408,0.0407063841695172,0.0424407660374028,0.0453139944508359,0.0361203238698573,0.0430646109511055,0.179635545910206,0.128746173264984,0.280073789943779,0.224774491192181,"sim","classical","norm",NA,1000,1000,314
0.1,0.3,"D2_varyA1Rho",0.6,0.6,0.6,0.3,0.9,0.1,0,0,0,1,0.54,0.06,0.6,0.9,0.18,0.1,0.47971287340883,0.0326067811340706,1,0.326424426308256,0.0399487708160985,1,0.255989420150923,0.0400030369723858,1,0.581889011750131,0.0404419696592967,1,-0.170004613259535,0.0404147281850907,0.988,0.393378541796243,0.054308717482589,1,0.223843488328586,0.0437054528663701,0.999,-0.0793543335192632,0.0436598309645732,0.438,0.033678785909053,0.0413081775186438,0.0401226554785086,0.0417303707836033,0.041170137886125,0.0560860703946957,0.043785711088732,0.0449502760384789,0.17971287340883,0.0264244263082563,0.281889011750131,0.0933785417962426,"sim","classical","norm",NA,1000,1000,314
0.15,0.3,"D2_varyA1Rho",0.2,0.2,0.2,0.3,0.85,0.15,0,0,0,1,0.17,0.03,0.2,0.85,0.06,0.15,0.360217337386371,0.032953499840323,1,0.309792990430249,0.0326715937785424,1,0.25323498124789,0.0326672612862785,1,0.362584723229934,0.0336448389399314,1,-0.012147771526865,0.0336620113216401,0.05,0.317116811477486,0.033173335465428,1,0.258138742412272,0.0328771289065396,1,-0.0419016921938608,0.0329003589417199,0.234,0.032665297421023,0.0320933768605696,0.0331020707409813,0.0334688109272495,0.032335468889965,0.0328263357761612,0.0333136593635321,0.0321262346920731,0.0602173373863706,0.00979299043024928,0.0625847232299339,0.0171168114774856,"sim","classical","norm",NA,1000,1000,314
0.15,0.3,"D2_varyA1Rho",0.2,0.4,0.4,0.3,0.425,0.075,0,0,0,1,0.17,0.03,0.2,0.85,0.12,0.15,0.420879871450733,0.0327994198008801,1,0.399430132574397,0.0333304182616893,1,0.107014892234336,0.033373011631186,0.897,0.44356881758928,0.0357788783826524,1,-0.0565586367452425,0.0357999289794087,0.342,0.421921777278784,0.0362558047166539,1,0.106727033379853,0.0333523268031884,0.898,-0.0559059398906202,0.035637342989294,0.332,0.0318829029443383,0.0319692730822565,0.0326298644987105,0.0333489181212102,0.0334572419232054,0.0334986114024059,0.0325831084065991,0.0332765979838902,0.120879871450733,0.099430132574397,0.14356881758928,0.121921777278784,"sim","classical","norm",NA,1000,1000,314
0.15,0.3,"D2_varyA1Rho",0.2,0.6,0.6,0.3,0.283333333333333,0.05,0,0,0,1,0.17,0.03,0.2,0.85,0.18,0.15,0.481060692576728,0.032569989157749,1,0.470813345229596,0.0332381872235369,1,0.0506360760584251,0.0332233906848317,0.337,0.582250783437383,0.0403585763755945,1,-0.168811879719521,0.0403450879372868,0.984,0.571912477982266,0.0413263397860867,1,0.0383580705184663,0.0331063540734151,0.211,-0.164519025482824,0.0405075879483092,0.977,0.0319457525298676,0.032646060315496,0.0328875323388641,0.0391282424073655,0.0400653866175143,0.0402310185156927,0.0327550686512204,0.0402802921285342,0.181060692576728,0.170813345229596,0.282250783437383,0.271912477982266,"sim","classical","norm",NA,1000,1000,314
0.15,0.3,"D2_varyA1Rho",0.4,0.4,0.4,0.3,0.85,0.15,0,0,0,1,0.34,0.06,0.4,0.85,0.12,0.15,0.419408391354203,0.032803374554443,1,0.32092279452219,0.0349482825495509,1,0.246625051782295,0.0349960882326509,1,0.443404354589142,0.0357600594319772,1,-0.0599630085920999,0.0357832199476375,0.385,0.343998336585257,0.0376755913560293,1,0.245920576596592,0.0349705284424187,1,-0.0569508850417844,0.0349465905725663,0.366,0.0322454944290883,0.0338813363169519,0.0357796357373143,0.0348262496504934,0.0359863086077642,0.0364537528946099,0.0358360179209102,0.0351690007439483,0.119408391354203,0.0209227945221896,0.143404354589142,0.0439983365852569,"sim","classical","norm",NA,1000,1000,314
0.15,0.3,"D2_varyA1Rho",0.4,0.6,0.6,0.3,0.566666666666667,0.1,0,0,0,1,0.34,0.06,0.4,0.85,0.18,0.15,0.480789695924361,0.0325533911029142,1,0.434808258132471,0.0353477229364119,1,0.1148398599933,0.0353234885855502,0.897,0.582013945824011,0.0403550886513155,1,-0.168817551684602,0.040373181542125,0.979,0.534103534076373,0.0445198408809983,1,0.0899930434438591,0.0357719337347556,0.721,-0.149036352156351,0.0410272166998675,0.941,0.0328919589637252,0.0358905046627389,0.0352872961746993,0.0412173613589787,0.0417275651059943,0.0455088008308174,0.0357045279674182,0.0425979490150677,0.180789695924361,0.134808258132471,0.282013945824011,0.234103534076373,"sim","classical","norm",NA,1000,1000,314
