"a1","c1","b1","b2","a2","c2","a0","b0","c0","sigma_eY","rho_U","rho_V","rho_total","rho_rel_U","bias","design","beta_A_fit1","se_A_fit1","power_A_fit1","beta_A_fit2","se_A_fit2","power_A_fit2","beta_N_fit2","se_N_fit2","power_N_fit2","beta_A_fit3","se_A_fit3","power_A_fit3","beta_V_fit3","se_V_fit3","power_V_fit3","beta_A_fit4","se_A_fit4","power_A_fit4","beta_N_fit4","se_N_fit4","power_N_fit4","beta_V_fit4","se_V_fit4","power_V_fit4","sd_beta_A_fit1","sd_beta_A_fit2","sd_beta_N_fit2","sd_beta_A_fit3","sd_beta_V_fit3","sd_beta_A_fit4","sd_beta_N_fit4","sd_beta_V_fit4","bias_A_fit1","bias_A_fit2","bias_A_fit3","bias_A_fit4","source","se_type","noise_dist","df_t","n_sample","n_iters","seed"
0.75,0.5,0.5,0.3,0,0,0,0,0,1,0.375,0,0.375,1,0.375,"D0",0.679127766250493,0.032895957719938,1,0.629737222896196,0.0354738317057168,1,0.130777088727665,0.0358340009426572,0.928,0.679057567857526,0.0329112793573233,1,-0.0011549895833502,0.032802268536207,0.0500000000000001,0.629675240614614,0.0354912987495002,1,0.130742243293206,0.0358521939046844,0.926,-0.00121375835325322,0.0325976499306074,0.0509999999999999,0.0480837375817824,0.0504267580849916,0.0443920985623938,0.0481335018211,0.0326438410326723,0.0504788148931102,0.0443505988963121,0.0322585103353965,0.379127766250493,0.329737222896196,0.379057567857526,0.329675240614614,"sim","classical","t",3,1000,1000,314
0.75,0.7,0.5,0.3,0,0,0,0,0,1,0.525,0,0.525,1,0.375,"D0",0.683259919948551,0.0330584658714425,1,0.569863527085371,0.0387164514561812,1,0.213036478664306,0.0387956030991656,0.995,0.683316335594721,0.0330751620839569,1,0.000518440276441697,0.0328141931384485,0.0440000000000001,0.569911178300532,0.0387367705662809,1,0.213051660779826,0.0388158851175796,0.995,0.000655395097429701,0.0323364294370506,0.0509999999999999,0.0483518359165855,0.0534891255375143,0.0525352983846734,0.0483977914796372,0.0327738482099355,0.0535342968783004,0.0525272246937032,0.0323731926912406,0.383259919948551,0.269863527085371,0.383316335594721,0.269911178300532,"sim","classical","t",3,1000,1000,314
0.75,0.9,0.5,0.3,0,0,0,0,0,1,0.675,0,0.675,1,0.375,"D0",0.680141422982256,0.0330957972795225,1,0.434150791172329,0.0439290362254828,1,0.359511235322836,0.0435478439083514,1,0.680178207133117,0.0331126133808117,1,0.00125703201813329,0.0328470992613905,0.053,0.434144203834549,0.0439513123488645,1,0.359561170100421,0.0435683654571155,1,0.00093516533395118,0.0317750973538795,0.052,0.0481709895350393,0.0540510870100663,0.0557971730459085,0.0481914371563332,0.0330738670657263,0.0541167752947368,0.0557806024508814,0.0323491134369993,0.380141422982256,0.134150791172329,0.380178207133117,0.134144203834549,"sim","classical","t",3,1000,1000,314
0.8,0.1,0.5,0.3,0,0,0,0,0,1,0.08,0,0.08,1,0.4,"D0",0.705475548312514,0.0324886848209677,1,0.703969050502211,0.0326129450565625,1,0.0191263962304441,0.0334424564968037,0.078,0.705456945650177,0.0325048044269907,1,-0.00068139109793169,0.0322626272868978,0.047,0.703951032625882,0.0326291511579797,1,0.019099953008719,0.0334586472857053,0.08,-0.000725218605679099,0.0322739770202092,0.047,0.0447109820315675,0.0448019262684083,0.0333359875347905,0.0446406348858726,0.0326816135236727,0.0447326028158062,0.0333911919676974,0.0327140008788914,0.405475548312514,0.403969050502211,0.405456945650177,0.403951032625882,"sim","classical","t",3,1000,1000,314
0.8,0.3,0.5,0.3,0,0,0,0,0,1,0.24,0,0.24,1,0.4,"D0",0.705333719682,0.0330030602289226,1,0.691077910190711,0.0340571785545414,1,0.059283125255347,0.0349267392628108,0.384,0.705286408526341,0.0330206727456256,1,-0.000492678385476992,0.0328455652281506,0.0550000000000001,0.69103295331403,0.0340759561909762,1,0.0592759357327336,0.0349454061976825,0.384,-0.000534517212806333,0.0328140317727054,0.052,0.0476443424009854,0.0487851882421735,0.0370495735599,0.0476354457858734,0.0322527718949121,0.048757110546563,0.0369981522582428,0.0321395484438443,0.405333719682,0.391077910190711,0.405286408526341,0.39103295331403,"sim","classical","t",3,1000,1000,314
0.8,0.5,0.5,0.3,0,0,0,0,0,1,0.4,0,0.4,1,0.4,"D0",0.706329543789615,0.0327918901704683,1,0.66243822230285,0.035868641355309,1,0.109585055107046,0.0364921560695338,0.819,0.706372561338215,0.0328093191092045,1,-0.00010203138089565,0.0327450033415463,0.0489999999999999,0.662456397740924,0.0358877273898059,1,0.109643733692013,0.0365109800206022,0.818,-9.99034137928355e-06,0.032610407608833,0.0509999999999999,0.0474021607328486,0.0512658397446569,0.0441990671905712,0.0474456764686094,0.0322214005350856,0.0513070867049115,0.0442364073352744,0.0322602639044017,0.406329543789615,0.36243822230285,0.406372561338215,0.362456397740924,"sim","classical","t",3,1000,1000,314
0.8,0.7,0.5,0.3,0,0,0,0,0,1,0.56,0,0.56,1,0.4,"D0",0.702795904099966,0.0324119446377097,1,0.597028163567522,0.0390862854387057,1,0.189139715952684,0.0394439725126901,0.987,0.702832768372404,0.0324277478616915,1,0.00150115751813318,0.0323640060667086,0.061,0.597076529021733,0.0391049167628871,1,0.189121756195524,0.0394624506372512,0.988,0.00140706195984517,0.0320043622195552,0.064,0.0486462480623661,0.053653904053518,0.050750462973159,0.0486660297722851,0.0332624431006966,0.0536863435501884,0.0507922653699661,0.0329072822841486,0.402795904099966,0.297028163567522,0.402832768372404,0.297076529021733,"sim","classical","t",3,1000,1000,314
0.8,0.9,0.5,0.3,0,0,0,0,0,1,0.72,0,0.72,1,0.4,"D0",0.705697518514963,0.0327893031945529,1,0.459109512382665,0.0467026216687614,0.999,0.339606532940675,0.046496544984195,0.999,0.705663317436913,0.0328070189280883,1,-0.000196676841031976,0.0326705731854706,0.049,0.459107266358288,0.0467277776152541,0.999,0.339561976954872,0.0465211075522844,0.999,-0.000156222900449418,0.0318269117427708,0.048,0.0470853869869056,0.057004961078806,0.0576143962857266,0.0471281983959621,0.0325475793079843,0.0569877354419969,0.0575683726411243,0.0313824495238553,0.405697518514963,0.159109512382665,0.405663317436913,0.159107266358288,"sim","classical","t",3,1000,1000,314
0.85,0.1,0.5,0.3,0,0,0,0,0,1,0.085,0,0.085,1,0.425,"D0",0.730255286715068,0.0327714405139015,1,0.728902593335029,0.0329094059091523,1,0.0160501762332443,0.0336732343809602,0.0859999999999998,0.730294591110368,0.0327885187633205,1,0.000731646356047189,0.0326464359776808,0.0509999999999999,0.728942747062032,0.0329266624428382,1,0.0160428447000099,0.0336892134355908,0.085,0.000689108200445669,0.0326583962845216,0.053,0.041953719129553,0.042185124194613,0.0336481595001287,0.0420641656242709,0.0334958191667356,0.042304460692508,0.0336703891401197,0.0335131750668127,0.430255286715068,0.428902593335029,0.430294591110368,0.428942747062032,"sim","classical","t",3,1000,1000,314
0.85,0.3,0.5,0.3,0,0,0,0,0,1,0.255,0,0.255,1,0.425,"D0",0.727476645346218,0.0323554719696136,1,0.715534826299226,0.0335071678122888,1,0.0469499512167699,0.0340913676063209,0.305,0.727466137312664,0.0323712196031133,1,0.000365819892987516,0.0323644716975601,0.049,0.715527697250535,0.0335233445658409,1,0.0469457612921303,0.0341109458699554,0.307,0.000451647623336944,0.0323486233331244,0.05,0.0442160950823946,0.045624423314567,0.0394727807164986,0.0442505507312165,0.0314797986070503,0.0456474188185284,0.0394200525603229,0.0313813860478227,0.427476645346218,0.415534826299226,0.427466137312664,0.415527697250535,"sim","classical","t",3,1000,1000,314
0.85,0.5,0.5,0.3,0,0,0,0,0,1,0.425,0,0.425,1,0.425,"D0",0.728754353734322,0.0323735825488351,1,0.692016009467635,0.0358910212182659,1,0.0862246489246298,0.0362771489220719,0.653,0.728809073089725,0.0323909478083078,1,0.00143283517697465,0.0322306634525724,0.044,0.692048079073356,0.0359102643666761,1,0.0862690426648529,0.0362960375857047,0.648,0.00138464969602152,0.0321550104238275,0.044,0.0432967572193267,0.0466659261586756,0.0400863076964666,0.0432892043381677,0.0317883876086703,0.0466677807493551,0.0400523513433498,0.0317672601019487,0.428754353734322,0.392016009467635,0.428809073089725,0.392048079073356,"sim","classical","t",3,1000,1000,314
0.85,0.7,0.5,0.3,0,0,0,0,0,1,0.595,0,0.595,1,0.425,"D0",0.728821637093363,0.0322360153587371,1,0.63748241183559,0.0403286589928466,1,0.15316776237291,0.0405969907198564,0.932,0.728796995503644,0.0322527411057519,1,-0.00112178234330712,0.0321108656467756,0.0500000000000001,0.637486215000571,0.0403492023708539,1,0.153123067291475,0.0406182802907003,0.931,-0.00107497012427413,0.031893682070231,0.052,0.0423437588734624,0.0531838490225128,0.0515421686441704,0.0423878236757507,0.0318082212956201,0.053191020596552,0.0515647214611004,0.031461380204993,0.428821637093363,0.33748241183559,0.428796995503644,0.337486215000571,"sim","classical","t",3,1000,1000,314
0.85,0.9,0.5,0.3,0,0,0,0,0,1,0.765,0,0.765,1,0.425,"D0",0.728362560809534,0.0321893970555211,1,0.494659757734912,0.0498975238518544,1,0.304158699135027,0.049805569784848,1,0.728297015618374,0.03220647563598,1,0.000451668602847513,0.032084257223508,0.052,0.494587783803576,0.0499241456288882,1,0.304172548773352,0.049832536147741,1,0.000578013690042648,0.031500254739072,0.056,0.0421775817413014,0.059087711158728,0.0602217045852666,0.0422151921774093,0.0318547365803251,0.0591521360832754,0.060270970323681,0.0313844930153386,0.428362560809534,0.194659757734912,0.428297015618374,0.194587783803576,"sim","classical","t",3,1000,1000,314
0.9,0.1,0.5,0.3,0,0,0,0,0,1,0.09,0,0.09,1,0.45,"D0",0.753070047375078,0.0321889358504933,1,0.752048773355213,0.0323401475308917,1,0.0113206974669401,0.033050991057107,0.07,0.753032247812765,0.0322048681884948,1,-0.00187185367954794,0.0321372296507478,0.037,0.752005698244715,0.0323562959834303,1,0.0113555155633536,0.0330694355199103,0.068,-0.00181871589272982,0.0321520541334261,0.037,0.0408488404757934,0.0412535289508028,0.0351786630211106,0.0408291903439274,0.0312263969138791,0.0412359660892386,0.0352222080564294,0.0312823299651348,0.453070047375078,0.452048773355213,0.453032247812765,0.452005698244715,"sim","classical","t",3,1000,1000,314
0.9,0.3,0.5,0.3,0,0,0,0,0,1,0.27,0,0.27,1,0.45,"D0",0.751294038991415,0.0323543983339752,1,0.742933957399512,0.0336747608740881,1,0.0313000736618452,0.0342904525192873,0.145,0.751283067197703,0.0323716407581435,1,-0.000203997901673558,0.0322659265300082,0.0429999999999999,0.74292128948946,0.0336931628958397,1,0.0312884322186486,0.0343088374830538,0.142,-0.000194419052644496,0.0322702857523289,0.0429999999999999,0.0399165001100872,0.0414911158586075,0.0354032564052355,0.039874092736125,0.0316118346641753,0.041446007574624,0.0354348953754975,0.0316149901727176,0.451294038991415,0.442933957399512,0.451283067197703,0.44292128948946,"sim","classical","t",3,1000,1000,314
0.9,0.5,0.5,0.3,0,0,0,0,0,1,0.45,0,0.45,1,0.45,"D0",0.753512929960596,0.0320150660696257,1,0.726098353103794,0.0360555827346234,1,0.0609905244196306,0.0366062306329512,0.373,0.753497523413084,0.0320319533973892,1,0.000167593213631749,0.0319443305970898,0.04,0.7260777754454,0.0360743869753402,1,0.0610003198779023,0.0366251721106261,0.372,0.00024465265433773,0.0319151994294722,0.0420000000000001,0.0395469634246596,0.0444878557420133,0.0380371251577459,0.0395868233299249,0.031406569853273,0.0445245855931051,0.0381542814580647,0.0314707883583026,0.453512929960596,0.426098353103794,0.453497523413084,0.4260777754454,"sim","classical","t",3,1000,1000,314
0.9,0.7,0.5,0.3,0,0,0,0,0,1,0.63,0,0.63,1,0.45,"D0",0.752536558920245,0.0320605106506034,1,0.681253431267749,0.0416664392340102,1,0.113161132021102,0.0419694770484887,0.732,0.752531170550381,0.0320764646636829,1,0.00054033333518987,0.0320087870035135,0.046,0.68129503804204,0.0416867284252371,1,0.11309223521061,0.0419890762490013,0.733,0.00054189613988666,0.0319031294991164,0.048,0.039623294164483,0.0527303500933468,0.0495101377347984,0.0396407054634469,0.0326315774512127,0.0527707938728471,0.0495061721280979,0.0323959945465362,0.452536558920245,0.381253431267749,0.452531170550381,0.38129503804204,"sim","classical","t",3,1000,1000,314
0.9,0.9,0.5,0.3,0,0,0,0,0,1,0.81,0,0.81,1,0.45,"D0",0.75164713127498,0.0318488879331876,1,0.547748884092772,0.0547790696116129,1,0.251439046169675,0.0548372194511526,0.982,0.751571395170045,0.031867116249505,1,0.000170331102300016,0.0318245431796862,0.0409999999999999,0.547617312026567,0.0548057445405918,1,0.251510773452153,0.054863573264491,0.982,0.000105757141786487,0.0314957559989131,0.0429999999999999,0.0389204996419998,0.0674698051893193,0.0667327144534327,0.0389428398593359,0.0309805552530543,0.067496226812599,0.0667593056458452,0.0308030073866315,0.45164713127498,0.247748884092772,0.451571395170045,0.247617312026567,"sim","classical","t",3,1000,1000,314
0.95,0.1,0.5,0.3,0,0,0,0,0,1,0.095,0,0.095,1,0.475,"D0",0.775298028469856,0.0317555679170706,1,0.774909865786333,0.0319281442083234,1,0.00416953570876394,0.0329702184748432,0.0460000000000001,0.775286071477672,0.0317703107714519,1,-0.00201170190088358,0.0318325480904419,0.053,0.774896409427085,0.031942941648602,1,0.00419940228970274,0.0329868012866963,0.049,-0.00203502938428703,0.031848762505101,0.052,0.0377962791215474,0.0381597037721934,0.0337297220018664,0.0378228357993832,0.0322022004609034,0.0381816887448498,0.0337512918839108,0.0322256307348491,0.475298028469856,0.474909865786333,0.475286071477672,0.474896409427085,"sim","classical","t",3,1000,1000,314
0.95,0.3,0.5,0.3,0,0,0,0,0,1,0.285,0,0.285,1,0.475,"D0",0.776354718518645,0.0315522331472464,1,0.771539257085135,0.0330218792040143,1,0.0168492024616744,0.033727307030112,0.07,0.776305102899559,0.031568219188128,1,0.00143709555372354,0.0314832559517393,0.047,0.771492495211585,0.0330384049135321,1,0.0168272868317084,0.0337442855271568,0.075,0.00136184223858812,0.0314950593807102,0.047,0.0352819393143803,0.0363813910719041,0.0336303397737489,0.0353386043529485,0.0314049571122904,0.0364475344302806,0.0336733102581623,0.0314376594466866,0.476354718518645,0.471539257085135,0.476305102899559,0.471492495211585,"sim","classical","t",3,1000,1000,314
0.95,0.5,0.5,0.3,0,0,0,0,0,1,0.475,0,0.475,1,0.475,"D0",0.776026008437066,0.0314372929329624,1,0.760025403626823,0.0359602314493828,1,0.0337747161516676,0.0365412840053552,0.153,0.775992611049814,0.0314515165954604,1,-0.00259073449169645,0.0313948713320539,0.057,0.759986915116982,0.0359761610258952,1,0.0337869522536575,0.0365584147755216,0.153,-0.00253572234722337,0.0313955289422462,0.055,0.0329411999267944,0.0394121862152466,0.0396350013549372,0.0329381817012531,0.0320169137796772,0.0393876529453251,0.0395880757687389,0.0319791686976383,0.476026008437066,0.460025403626823,0.475992611049814,0.459986915116982,"sim","classical","t",3,1000,1000,314
0.95,0.7,0.5,0.3,0,0,0,0,0,1,0.665,0,0.665,1,0.475,"D0",0.776149600903117,0.0318800962110221,1,0.734911395911407,0.0432747970729984,1,0.062208232314158,0.0436972942706611,0.303,0.776155296584932,0.0318965319450388,1,-5.7790974622965e-05,0.0318566879930684,0.062,0.734932736206063,0.0432968638810806,1,0.0621852539415862,0.043718660393005,0.301,-0.000112651107255488,0.0318376085201217,0.059,0.0352104432519662,0.047193750623751,0.0461404523207592,0.0352242288128742,0.0324831486279045,0.0472219269184998,0.0461940094078569,0.032440524600968,0.476149600903117,0.434911395911407,0.476155296584932,0.434932736206063,"sim","classical","t",3,1000,1000,314
0.95,0.9,0.5,0.3,0,0,0,0,0,1,0.855,0,0.855,1,0.475,"D0",0.77475686158355,0.0315656500998879,1,0.632350974335691,0.0617158099315386,1,0.167044222862496,0.0619040314418858,0.75,0.774743307160191,0.03158113009788,1,-0.00135089202772828,0.0315434062396163,0.047,0.632484094433395,0.0617479447433941,1,0.166869572488617,0.0619359069446065,0.751,-0.00126028621587979,0.0314391502508818,0.047,0.0349677296180194,0.0696207016408067,0.0683839758875035,0.0350108241265585,0.0314320418187572,0.0697140162857913,0.068423172551113,0.031096020827549,0.47475686158355,0.332350974335691,0.474743307160191,0.332484094433395,"sim","classical","t",3,1000,1000,314
